,note length,pitch
0,-0.6,-7.0
1,0.0,4.8
2,0.0,-2.0
3,0.8,-3.0
4,-1.0,-5.0
5,-1.0,2.8
6,1.2,3.8
7,0.0,-4.0
8,-0.6,1.8
9,0.0,-5.0
10,0.8,-2.0
11,-1.0,5.8
12,0.0,-3.0
13,0.0,-2.0
14,0.0,-5.0
15,1.8,0.8
16,-2.0,10.8
17,-1.0,-13.0
18,1.4,1.8
19,-0.6,5.8
20,0.0,4.8
21,0.0,-2.0
22,0.0,-1.0
23,0.0,-2.0
24,0.0,-1.0
25,0.0,-2.0
26,0.8,-3.0
27,-1.0,1.8
28,0.0,-9.0
29,0.0,2.8
30,0.0,3.8
31,0.0,-1.0
32,0.0,2.8
33,0.0,2.8
34,0.0,1.8
35,0.0,0.8
36,0.0,-1.0
37,0.0,-1.0
38,0.0,0.8
39,1.4,-4.0
40,0.0,3.8
41,0.4,2.8
42,-3.0,-3.0
43,0.0,0.8
44,0.0,1.8
45,0.0,3.8
46,0.8,5.8
47,0.0,-1.0
48,0.0,0.0
49,0.0,-14.0
50,0.8,11.8
51,-0.6,2.8
52,1.8,-3.0
53,-2.4,-4.0
54,0.0,1.8
55,0.8,-5.0
56,0.0,1.8
57,-1.0,0.0
58,0.0,-1.0
59,0.0,-1.0
60,0.0,-1.0
61,0.0,-1.0
62,0.0,-1.0
63,0.0,-1.0
64,0.0,-2.0
65,0.0,-6.0
66,0.0,0.8
67,0.0,-4.0
68,0.0,5.8
69,0.0,-2.0
70,0.0,0.8
71,0.0,0.8
72,0.0,-3.0
73,1.4,2.8
74,-1.6,-2.0
75,0.0,-1.0
76,0.0,-2.0
77,0.0,-2.0
78,0.0,-1.0
79,0.0,-1.0
80,0.8,-1.0
81,-1.0,8.8
82,0.0,-2.0
83,0.0,1.8
84,0.0,1.8
85,0.0,-4.0
86,0.0,4.8
87,0.0,1.8
88,0.0,1.8
89,0.0,2.8
90,0.0,-2.0
91,0.0,1.8
92,0.0,1.8
93,0.4,2.8
94,-0.6,-3.0
95,0.4,0.8
96,-0.6,-2.0
97,-1.0,0.8
98,0.8,-5.0
99,0.4,2.8
