,note length,pitch
0,0.0,-2.0
1,0.0,-3.0
2,0.0,-4.0
3,0.0,-1.0
4,0.0,2.8
5,0.0,6.8
6,0.8,-2.0
7,0.2,-5.0
8,-1.0,6.8
9,1.2,-2.0
10,-1.8,-5.0
11,0.8,1.8
12,-0.6,-2.0
13,0.8,4.8
14,-1.4,0.0
15,0.0,-3.0
16,0.8,4.8
17,0.0,0.8
18,-1.0,0.0
19,0.8,-1.0
20,-1.0,0.8
21,0.8,-3.0
22,-1.0,0.0
23,1.8,1.8
24,-2.0,-5.0
25,0.0,4.8
26,0.4,-2.0
27,0.0,-5.0
28,0.0,-2.0
29,-0.6,3.8
30,0.0,2.8
31,0.8,-1.0
32,-1.0,-3.0
33,0.0,4.8
34,0.0,-1.0
35,0.8,-2.0
36,-1.0,1.8
37,0.8,-4.0
38,-1.0,3.8
39,0.0,-3.0
40,0.0,3.8
41,0.8,-4.0
42,-1.0,-9.0
43,0.0,1.8
44,0.0,2.8
45,0.0,1.8
46,0.0,4.8
47,0.0,-3.0
48,0.0,2.8
49,0.0,1.8
50,0.0,2.8
51,0.0,1.8
52,0.0,1.8
53,0.8,0.0
54,0.0,-4.0
55,-1.0,1.8
56,0.0,-1.0
57,0.0,-1.0
58,2.4,-1.0
59,-2.6,0.8
60,0.0,-2.0
61,0.0,-1.0
62,0.8,-1.0
63,-1.4,-2.0
64,3.0,0.8
65,-2.8,-3.0
66,0.0,-5.0
67,0.0,0.8
68,0.8,-3.0
69,-1.0,0.8
70,0.8,-1.0
71,0.0,-4.0
72,-1.0,10.8
73,0.0,2.8
74,0.0,1.8
75,0.0,2.8
76,0.0,1.8
77,0.0,0.8
78,0.4,-3.0
79,0.0,-3.0
80,0.0,0.8
81,0.4,-3.0
82,-1.0,1.8
83,0.8,-4.0
84,-1.0,1.8
85,0.0,-4.0
86,0.8,-1.0
87,0.0,2.8
88,-1.0,0.0
89,0.0,-1.0
90,0.0,2.8
91,0.8,-2.0
92,-1.0,1.8
93,2.4,1.8
94,-1.6,-2.0
95,-1.0,-2.0
96,0.0,-5.0
97,0.0,-5.0
98,0.0,7.8
99,0.0,1.8
100,0.8,1.8
101,-0.6,-2.0
102,0.0,-4.0
103,0.4,-3.0
104,0.0,10.8
105,0.8,0.8
