,note length,pitch
0,-1.6,3.8
1,0.8,0.8
2,-1.0,-1.0
3,0.8,0.8
4,-1.0,-4.0
5,0.0,-3.0
6,0.0,-3.0
7,0.0,0.8
8,0.8,-3.0
9,-1.0,10.8
10,0.8,0.8
11,-1.0,-4.0
12,0.0,-2.0
13,0.0,-3.0
14,0.8,-3.0
15,0.8,1.8
16,-1.0,-3.0
17,-1.0,0.8
18,0.0,3.8
19,0.8,2.8
20,0.0,3.8
21,0.0,-1.0
22,0.0,-1.0
23,-1.0,-1.0
24,0.0,-1.0
25,0.0,0.8
26,0.0,-1.0
27,0.0,-1.0
28,0.8,-1.0
29,0.0,-1.0
30,0.0,-2.0
31,0.0,-2.0
32,-1.0,-2.0
33,0.8,0.8
34,-1.0,-2.0
35,0.4,0.8
36,0.0,3.8
37,0.0,2.8
38,-0.6,2.8
39,0.8,0.8
40,-1.0,-4.0
41,-0.4,1.8
42,0.0,0.8
43,0.0,-2.0
44,0.0,-2.0
45,0.0,-2.0
46,0.2,-2.0
47,0.8,-2.0
48,0.0,-5.0
49,-1.0,2.8
50,0.8,0.8
51,0.0,2.8
52,0.0,-5.0
53,-1.0,0.8
54,0.0,-1.0
55,0.8,-3.0
56,-1.0,2.8
57,0.8,1.8
58,0.0,1.8
59,1.8,-2.0
60,-2.0,-2.0
61,0.0,-2.0
62,0.4,-1.0
63,-1.6,2.8
64,0.8,4.8
65,0.0,3.8
66,0.0,-2.0
67,0.0,-2.0
68,0.0,-1.0
69,-1.0,9.8
70,0.0,-4.0
71,0.8,3.8
72,0.0,-1.0
73,0.8,-1.0
74,-1.0,-2.0
75,-1.0,1.8
76,0.0,-2.0
77,0.8,-1.0
78,0.0,0.8
79,0.0,1.8
80,-1.0,2.8
81,0.0,1.8
82,1.4,1.8
83,-0.2,-2.0
84,-0.4,0.8
85,-1.0,-1.0
86,1.4,-2.0
87,0.0,1.8
88,-1.6,0.8
89,0.0,-1.0
90,0.0,-3.0
91,0.0,-4.0
92,0.8,-3.0
93,-0.6,7.8
94,0.0,0.8
95,0.0,-1.0
96,0.4,-1.0
97,-1.0,-1.0
98,0.0,-1.0
99,0.0,0.8
100,0.0,-1.0
101,0.8,-2.0
102,0.0,-1.0
103,0.0,-2.0
104,0.0,-2.0
105,0.0,-2.0
106,0.4,-1.0
107,-1.6,2.8
108,1.4,1.8
109,0.8,0.8
110,-1.6,-3.0
111,0.0,-3.0
112,-1.0,4.8
113,0.0,0.8
114,0.8,0.8
115,-1.0,2.8
116,2.4,-5.0
117,-1.2,-2.0
118,-1.0,-1.0
119,-0.6,-1.0
120,0.0,3.8
121,0.0,2.8
122,1.4,3.8
123,-1.6,3.8
124,0.0,-1.0
125,0.4,-4.0
126,0.0,0.8
127,0.0,-5.0
128,0.4,2.8
129,-1.6,1.8
130,0.0,-2.0
131,0.0,-2.0
132,1.4,-1.0
133,0.0,-2.0
134,0.4,-2.0
135,-0.2,-2.0
136,-0.4,-1.0
137,-1.0,-9.0
138,0.8,1.8
139,0.0,1.8
140,0.4,2.8
141,0.8,-2.0
142,-2.6,0.0
143,0.8,0.8
144,-1.0,2.8
145,0.0,8.8
146,1.4,-2.0
147,-1.6,-5.0
148,0.8,0.8
149,0.0,3.8
150,-1.0,2.8
151,0.0,3.8
152,0.8,-1.0
153,-1.0,-1.0
154,0.8,-1.0
155,0.0,-4.0
156,0.0,-4.0
157,0.8,-4.0
158,-1.6,5.8
159,-1.0,2.8
160,0.0,3.8
161,0.0,3.8
162,0.0,-1.0
163,0.4,-1.0
164,0.0,-4.0
165,0.0,0.8
166,0.0,0.8
167,0.0,-4.0
168,0.0,-1.0
169,0.0,2.8
170,0.0,-3.0
171,0.4,0.8
172,0.0,-1.0
173,0.0,-2.0
174,0.0,-1.0
175,0.0,2.8
176,0.0,-2.0
177,-0.8,-2.0
178,0.0,-1.0
179,0.8,-4.0
180,0.0,1.8
181,-1.0,-4.0
182,0.0,1.8
183,0.0,-2.0
184,0.4,-1.0
185,0.0,2.8
186,0.0,1.8
187,-0.6,1.8
188,2.4,2.8
189,-1.6,-3.0
190,-1.0,0.8
191,0.0,3.8
192,0.0,2.8
193,0.0,2.8
194,0.8,0.8
195,0.8,-2.0
196,-1.0,-2.0
197,-1.0,0.8
198,0.0,-1.0
199,0.0,-2.0
200,0.8,-1.0
201,0.0,-2.0
202,0.0,-1.0
203,0.4,-3.0
204,-0.6,-3.0
205,-1.0,0.8
206,1.4,0.8
207,-1.0,4.8
208,0.4,2.8
209,0.0,3.8
210,0.0,-5.0
211,1.8,-2.0
212,-2.0,-5.0
213,-0.6,0.8
214,0.0,3.8
215,0.0,1.8
216,0.4,4.8
217,0.4,-1.0
218,-0.6,-1.0
219,-1.0,-1.0
220,1.4,-1.0
221,-1.6,-8.0
222,0.8,2.8
223,0.0,3.8
224,-1.0,-2.0
225,0.0,0.8
226,0.0,-4.0
227,0.0,-2.0
228,0.8,-2.0
229,0.0,-2.0
230,0.0,-1.0
231,0.0,2.8
232,0.0,1.8
233,1.4,2.8
234,0.0,0.0
