,note length,pitch
0,-1.4,0.0
1,-0.2,0.0
2,0.4,0.0
3,-1.0,0.0
4,-0.4,-2.0
5,0.8,1.8
6,-1.0,0.0
7,-1.0,-2.0
8,0.8,1.8
9,-1.0,-2.0
10,0.0,1.8
11,0.0,-2.0
12,0.8,-2.0
13,0.0,-3.0
14,0.8,6.8
15,-1.4,-2.0
16,-1.2,-2.0
17,0.0,-3.0
18,0.8,2.8
19,-0.4,-3.0
20,-1.0,-2.0
21,0.8,-1.0
22,0.4,2.8
23,0.4,-3.0
24,-1.0,-2.0
25,-1.0,1.8
26,2.2,-2.0
27,-0.8,-2.0
28,-0.2,1.8
29,1.8,-4.0
30,-1.4,1.8
31,-1.0,1.8
32,0.0,0.0
33,0.0,1.8
34,0.0,2.8
35,0.0,2.8
36,0.0,3.8
37,0.0,1.8
38,0.0,2.8
39,1.4,-3.0
40,-1.6,-3.0
41,0.0,1.8
42,0.0,-1.0
43,0.0,-2.0
44,0.0,1.8
45,0.0,4.8
46,1.4,-3.0
47,-1.6,-2.0
48,0.0,-4.0
49,0.0,-3.0
50,0.0,-5.0
51,0.0,1.8
52,0.0,2.8
53,-1.0,2.8
54,1.4,-8.0
55,-0.6,1.8
56,0.0,2.8
57,-1.0,2.8
58,0.8,3.8
59,0.0,1.8
60,0.4,2.8
61,-0.6,-5.0
62,0.0,0.0
63,0.0,1.8
64,0.0,-2.0
65,0.0,-4.0
66,0.0,-3.0
67,0.0,-3.0
68,0.0,4.8
69,0.0,-2.0
70,-0.6,-3.0
71,0.0,-2.0
72,1.6,-4.0
73,-1.2,3.8
74,0.0,-11.0
75,0.0,6.8
76,0.0,4.8
77,0.0,4.8
78,0.8,-19.0
79,-1.0,18.8
80,1.4,-17.0
81,-1.6,0.0
82,0.0,6.8
83,0.0,4.8
84,0.4,1.8
85,-1.0,-7.0
86,0.4,4.8
87,0.0,4.8
88,0.8,-5.0
89,-0.6,0.0
90,-1.6,1.8
91,0.8,2.8
92,0.0,1.8
93,0.0,-2.0
94,0.0,1.8
95,0.4,4.8
96,-1.0,0.8
97,0.4,-3.0
98,0.0,-2.0
99,0.4,-3.0
100,-1.0,4.8
101,0.4,-3.0
102,0.0,-5.0
103,0.0,-2.0
104,0.0,-5.0
105,0.0,-2.0
106,0.0,6.8
107,0.0,-2.0
108,0.0,-3.0
109,0.8,-2.0
110,-1.0,1.8
111,0.8,-7.0
112,-0.6,23.8
113,-1.6,-4.0
114,0.8,1.8
115,0.0,-5.0
116,0.4,-3.0
117,-1.6,-2.0
118,0.8,3.8
119,0.0,2.8
120,0.0,-1.0
121,0.8,2.8
122,1.0,-2.0
123,-3.2,-3.0
124,0.8,4.8
125,0.0,-2.0
126,0.0,-3.0
127,0.0,-2.0
128,0.0,3.8
129,0.0,-3.0
130,0.0,-2.0
131,0.0,-1.0
132,0.0,-1.0
133,0.0,-1.0
134,0.0,-1.0
135,0.0,3.8
136,0.0,-2.0
137,0.0,-4.0
138,0.8,-1.0
139,0.0,0.8
140,-1.0,3.8
141,-0.6,0.0
142,0.0,1.8
143,0.4,1.8
144,0.0,3.8
145,0.0,3.8
146,0.0,1.8
147,0.0,1.8
148,0.0,0.0
149,0.0,-2.0
150,-1.0,-2.0
151,0.8,-4.0
152,0.0,-4.0
153,0.0,7.8
154,0.0,-4.0
155,0.0,-3.0
156,0.0,2.8
157,0.8,-3.0
158,-1.0,7.8
159,0.0,-6.0
160,0.0,-5.0
161,0.8,-2.0
162,-1.0,0.0
163,0.8,-4.0
164,-1.0,3.8
165,1.8,-12.0
166,-2.0,0.0
167,0.0,8.8
168,0.0,2.8
169,0.4,-10.0
170,-0.6,6.8
171,0.4,-9.0
172,-0.6,8.8
173,-1.0,2.8
174,0.8,-10.0
175,0.0,5.8
176,0.0,-6.0
177,0.0,5.8
178,0.0,3.8
179,0.0,-7.0
180,0.0,4.8
181,0.0,-3.0
182,0.0,2.8
183,0.0,3.8
184,0.0,-6.0
185,0.0,3.8
186,0.4,0.0
187,-0.6,2.8
188,-1.0,4.8
189,0.8,4.8
190,0.0,-8.0
191,0.0,0.0
192,0.0,4.8
193,0.0,3.8
194,0.8,-11.0
195,-1.0,4.8
196,0.0,3.8
197,0.8,-7.0
198,-1.0,6.8
199,0.0,1.8
200,0.0,-7.0
201,0.0,2.8
202,0.0,3.8
203,0.0,-6.0
204,3.8,5.8
205,-4.0,-2.0
206,0.8,1.8
207,-1.0,-2.0
208,1.8,1.8
209,-2.0,-2.0
210,0.0,-4.0
211,0.0,-3.0
212,0.4,8.8
213,0.0,-2.0
214,1.8,1.8
215,-2.0,-2.0
216,0.4,1.8
217,0.8,0.0
218,-2.0,-2.0
219,0.0,1.8
220,0.0,-2.0
221,0.0,1.8
222,0.0,-2.0
223,0.0,-4.0
224,0.0,0.0
225,0.0,-3.0
226,-1.0,-4.0
227,3.0,6.8
228,-2.2,2.8
229,0.4,3.8
230,2.4,0.0
231,-3.2,-4.0
232,0.0,-5.0
233,0.4,8.8
234,0.2,-2.0
235,1.4,1.8
236,-2.4,-4.0
237,0.0,-5.0
238,0.4,8.8
239,0.4,-2.0
240,1.2,1.8
241,-1.8,-2.0
242,0.4,1.8
243,-1.0,0.0
244,0.6,-2.0
245,1.6,1.8
246,-2.6,-4.0
247,0.8,-5.0
248,-0.6,7.8
249,0.0,-2.0
250,2.4,1.8
251,-2.4,-2.0
252,0.2,1.8
253,-1.0,0.0
254,0.4,-2.0
255,1.8,1.8
256,-2.6,-4.0
257,0.0,-2.0
258,0.0,5.8
259,0.6,-2.0
260,1.2,1.8
261,-1.2,-2.0
262,0.0,1.8
263,0.0,0.0
264,-1.0,-2.0
265,0.8,1.8
266,-1.0,-2.0
267,1.2,1.8
268,-2.4,-6.0
269,0.8,-3.0
270,0.0,-4.0
271,1.4,6.8
272,-1.6,-3.0
273,0.8,6.8
274,-0.6,1.8
275,-0.4,-2.0
276,0.0,0.0
277,-0.6,1.8
278,1.4,-2.0
279,-1.6,1.8
280,1.4,-2.0
281,-1.0,1.8
282,0.6,-2.0
283,-0.4,1.8
284,0.8,-2.0
285,-2.0,1.8
286,0.0,-6.0
287,0.0,-3.0
288,0.0,-3.0
289,0.0,5.8
290,0.0,1.8
291,0.4,1.8
292,-1.0,1.8
293,0.4,-4.0
294,0.0,3.8
295,0.0,-2.0
296,0.0,-2.0
297,0.4,-2.0
298,-1.0,0.0
299,0.4,-3.0
300,0.0,-4.0
301,1.8,6.8
302,-2.0,1.8
303,0.0,-2.0
304,0.0,1.8
305,0.0,-2.0
306,0.0,-3.0
307,0.0,2.8
308,0.8,-3.0
309,-1.0,-3.0
310,0.0,2.8
311,0.0,-3.0
312,0.8,-2.0
313,-1.0,0.0
314,0.0,-4.0
315,0.0,-3.0
316,0.0,2.8
317,0.8,-3.0
318,0.0,1.8
319,-1.0,2.8
320,0.0,3.8
321,0.0,-6.0
322,0.0,1.8
323,0.4,1.8
324,-1.6,1.8
325,0.8,1.8
326,0.0,0.8
327,0.0,1.8
328,0.0,0.8
329,0.0,-3.0
330,0.0,1.8
331,0.0,0.8
332,0.0,1.8
333,0.0,0.0
334,0.0,-2.0
335,0.0,3.8
336,0.8,2.8
337,-1.0,0.0
338,0.0,-1.0
339,2.8,2.8
340,-4.0,-7.0
341,0.8,3.8
342,0.0,0.8
343,0.0,-1.0
344,0.0,-1.0
345,0.0,-1.0
346,0.0,-1.0
347,0.0,-1.0
348,0.0,3.8
349,0.0,-2.0
350,-1.0,-4.0
351,1.8,-1.0
352,-2.0,4.8
353,2.8,-4.0
354,-1.6,1.8
355,-0.6,0.8
356,0.0,-17.0
357,0.0,4.8
358,0.0,3.8
359,1.8,-16.0
360,-1.6,0.8
361,-0.6,8.8
362,0.4,3.8
363,-0.6,-5.0
364,0.0,6.8
365,-1.0,-7.0
366,0.8,4.8
367,0.0,4.8
368,0.0,-5.0
369,0.0,-5.0
370,0.0,2.8
371,0.0,0.0
372,0.0,10.8
373,0.0,-4.0
374,0.0,4.8
375,0.0,3.8
376,0.0,0.8
377,0.0,-3.0
378,0.0,-4.0
379,0.4,3.8
380,-1.6,-4.0
381,1.8,-3.0
382,-1.0,4.8
383,0.4,-3.0
384,0.0,-4.0
385,-0.6,3.8
386,0.0,-2.0
387,0.0,6.8
388,0.0,-17.0
389,0.0,-2.0
390,0.0,6.8
391,-0.6,-2.0
392,0.0,-3.0
393,1.2,-2.0
394,-0.8,4.8
395,0.0,-3.0
396,0.8,-7.0
397,-0.8,-1.0
398,-1.0,8.8
399,0.0,2.8
400,1.4,-11.0
401,0.0,0.0
402,-1.0,10.8
403,0.0,-1.0
404,0.0,-3.0
405,0.0,2.8
406,0.0,-5.0
407,0.0,1.8
408,0.0,1.8
409,0.0,2.8
410,0.0,-6.0
411,0.0,0.0
412,0.6,0.8
413,-1.4,3.8
414,0.0,-2.0
415,1.4,-4.0
416,-1.0,1.8
417,0.0,-3.0
418,0.4,7.8
419,-1.6,3.8
420,0.8,4.8
421,0.0,0.8
422,0.4,-1.0
423,-1.0,0.8
424,0.4,-5.0
425,0.0,-2.0
426,0.0,-3.0
427,0.0,-2.0
428,0.0,-2.0
429,-1.0,6.8
430,0.8,4.8
431,0.0,-5.0
432,0.0,-2.0
433,0.0,-1.0
434,0.0,-1.0
435,0.4,10.8
436,-1.0,-3.0
437,1.4,-3.0
438,2.4,8.8
439,-4.6,-2.0
440,1.8,1.8
441,-1.0,-2.0
442,2.0,1.8
443,-2.2,-2.0
444,0.0,-4.0
445,0.0,-3.0
446,1.4,8.8
447,-1.6,-2.0
448,0.0,-4.0
449,0.0,-3.0
450,0.0,2.8
451,0.0,3.8
452,0.0,1.8
453,0.0,-2.0
454,0.0,-4.0
455,0.0,3.8
456,0.0,1.8
457,0.0,-2.0
458,0.0,-4.0
459,0.0,3.8
460,0.0,1.8
461,0.0,-2.0
462,0.0,-4.0
463,0.4,-3.0
464,-1.0,-3.0
465,2.4,5.8
466,-2.0,0.0
467,0.0,1.8
468,0.0,1.8
469,0.0,1.8
470,0.0,-4.0
471,0.0,1.8
472,0.0,-2.0
473,0.8,-2.0
474,-1.0,0.0
475,0.8,-3.0
476,-1.0,2.8
477,0.0,-3.0
478,3.4,4.8
479,-3.6,-2.0
480,0.4,1.8
481,0.2,-2.0
482,1.2,1.8
483,-2.0,-2.0
484,0.8,-3.0
485,0.0,-5.0
486,-1.0,0.0
487,0.0,1.8
488,0.0,2.8
489,0.0,2.8
490,0.0,3.8
491,0.0,1.8
492,1.8,0.8
493,-2.0,-1.0
494,0.0,0.8
495,0.0,-1.0
496,0.0,-2.0
497,0.0,-4.0
498,0.0,5.8
499,0.8,-2.0
500,-1.0,-4.0
501,0.0,2.8
502,0.0,-3.0
503,0.8,-3.0
504,-1.0,2.8
505,0.0,-3.0
506,0.8,-3.0
507,-1.0,0.0
508,0.0,-2.0
509,0.0,-6.0
510,0.0,4.8
511,0.0,3.8
512,1.4,-16.0
513,-2.2,0.0
514,0.0,9.8
515,0.0,3.8
516,0.4,-10.0
517,0.0,11.8
518,-1.0,4.8
519,0.8,4.8
520,0.0,-8.0
521,0.0,5.8
522,2.8,4.8
523,-3.4,-3.0
524,0.0,2.8
525,0.0,0.8
526,0.4,-1.0
527,0.0,-1.0
528,-1.0,-1.0
529,0.0,-1.0
530,0.8,-1.0
531,-1.0,-3.0
532,0.8,-1.0
533,0.2,-2.0
534,-1.0,4.8
535,0.0,-2.0
536,0.8,-3.0
537,-1.0,6.8
538,0.4,-5.0
539,0.4,-5.0
540,-0.6,-2.0
541,-1.0,-5.0
542,0.8,-2.0
543,0.0,6.8
544,0.0,-2.0
545,0.0,-3.0
546,0.0,-2.0
547,0.0,1.8
548,0.0,-2.0
549,0.0,-3.0
550,0.8,-2.0
551,-1.0,1.8
552,0.0,-2.0
553,0.0,17.8
554,0.0,0.8
555,0.0,3.8
556,0.0,2.8
557,1.4,-1.0
558,-1.6,-2.0
559,0.0,-4.0
560,0.0,-3.0
561,0.0,6.8
562,0.0,-4.0
563,0.0,-3.0
564,0.0,-4.0
565,1.4,6.8
566,-1.6,-4.0
567,0.0,5.8
568,0.0,-2.0
569,0.0,1.8
570,0.0,-2.0
571,0.0,-3.0
572,0.0,2.8
573,0.0,-3.0
574,0.0,-2.0
575,0.0,-1.0
576,0.0,2.8
577,0.0,-3.0
578,0.4,-2.0
579,-0.6,-2.0
580,-1.0,1.8
581,0.8,1.8
582,0.0,-4.0
583,0.0,1.8
584,0.0,-4.0
585,0.4,-3.0
586,-1.6,2.8
587,0.8,-3.0
588,-1.0,2.8
589,1.4,3.8
590,-0.6,-10.0
591,2.2,21.8
592,-2.0,0.0
593,-0.6,1.8
594,0.4,-3.0
595,0.0,0.8
596,-0.6,1.8
597,0.4,-3.0
598,-0.6,-5.0
599,0.0,0.0
600,-1.0,1.8
601,0.8,1.8
602,0.0,1.8
603,0.4,-1.0
604,-1.6,-3.0
605,0.8,3.8
606,0.8,3.8
607,-1.0,-2.0
608,0.0,-2.0
609,0.0,-4.0
610,0.0,-2.0
611,0.0,-2.0
612,0.8,-2.0
613,0.8,1.8
614,-1.0,1.8
615,-1.0,3.8
616,0.0,-2.0
617,0.0,-2.0
618,0.0,1.8
619,0.0,-2.0
620,0.0,-2.0
621,0.0,-4.0
622,0.0,5.8
623,0.0,-4.0
624,0.0,-2.0
625,0.0,-4.0
626,0.0,3.8
627,0.0,-4.0
628,0.0,-3.0
629,2.6,16.8
630,-2.4,0.0
631,-0.6,-2.0
632,1.4,1.8
633,0.8,0.0
634,-2.6,-2.0
635,0.0,-3.0
636,0.0,-5.0
637,-1.0,0.0
638,1.8,1.8
639,-1.0,2.8
640,0.0,2.8
641,-1.0,3.8
642,0.0,1.8
643,0.8,2.8
644,0.4,4.8
645,3.2,-10.0
646,-2.8,0.0
647,-0.6,4.8
648,-1.0,-2.0
649,1.0,-3.0
650,0.0,11.8
651,0.0,0.0
652,-0.4,-12.0
653,-0.6,0.0
654,0.8,4.8
655,-1.0,0.0
656,0.0,-3.0
657,0.8,2.8
658,0.0,0.0
659,0.8,4.8
660,-2.0,-10.0
661,0.8,10.8
662,0.4,-12.0
663,1.2,1.8
664,-3.0,-5.0
665,0.0,4.8
666,0.4,12.8
667,0.0,-8.0
668,-0.6,0.0
669,0.0,-3.0
670,0.8,-4.0
671,-1.0,0.0
672,1.2,-2.0
673,-2.4,3.8
