,note length,pitch
0,-1.0,1.8
1,0.4,2.8
2,-0.2,1.8
3,1.0,0.8
4,-0.6,-3.0
5,-0.6,0.0
6,0.4,-3.0
7,-1.6,-2.0
8,1.4,4.8
9,-0.6,0.0
10,-1.0,-2.0
11,1.4,-3.0
12,-0.6,1.8
13,-0.2,2.8
14,-1.0,1.8
15,0.8,0.0
16,0.0,0.8
17,0.4,-3.0
18,-0.6,0.0
19,0.8,8.8
20,0.0,-2.0
21,-1.2,-7.0
22,1.2,0.0
23,-3.4,-2.0
24,0.0,-1.0
25,2.4,-2.0
26,-1.6,1.8
27,0.8,2.8
28,0.0,1.8
29,0.0,0.8
30,0.0,1.8
31,0.8,0.8
32,0.8,-1.0
33,-0.6,-2.0
34,0.2,-3.0
35,-1.6,2.8
36,-1.0,1.8
37,0.8,0.8
38,1.6,-1.0
39,-2.4,0.8
40,0.0,-4.0
41,0.4,0.8
42,0.0,-3.0
43,0.4,-3.0
44,-1.0,-2.0
45,1.0,4.8
46,0.4,2.8
47,-0.6,0.0
48,-0.6,0.8
49,0.0,-7.0
50,-1.0,-2.0
51,1.4,4.8
52,-0.6,0.0
53,0.0,-7.0
54,0.0,2.8
55,-1.0,0.8
56,1.8,0.8
57,-2.2,0.8
58,1.6,0.8
59,-0.6,2.8
60,-0.2,-1.0
61,-1.0,-2.0
62,0.8,4.8
63,-0.2,-1.0
64,0.0,-1.0
65,-1.0,3.8
66,0.8,-5.0
67,-0.2,-2.0
68,0.0,0.8
69,0.8,2.8
70,-0.6,-8.0
71,-0.6,5.8
72,-1.0,-2.0
73,0.8,0.8
74,0.0,-2.0
75,0.8,-1.0
76,-1.0,-1.0
77,-1.2,-4.0
78,0.0,0.8
79,1.8,1.8
80,-0.6,6.8
81,-1.6,-2.0
82,1.8,-5.0
83,-2.4,-3.0
84,1.4,6.8
85,-1.6,-1.0
86,1.6,-1.0
87,-1.0,-3.0
88,1.0,0.8
89,-1.6,-2.0
90,0.0,-1.0
91,0.8,1.8
92,-1.0,5.8
93,0.8,0.8
94,-1.0,0.0
95,0.0,-2.0
96,1.4,-5.0
97,-1.6,-3.0
98,0.8,5.8
99,0.0,0.8
100,0.0,-2.0
101,0.0,0.0
102,-2.0,3.8
103,2.8,3.8
104,-2.0,-3.0
105,0.8,0.8
106,0.0,1.8
107,0.0,1.8
108,0.4,1.8
109,-0.6,0.8
110,0.0,2.8
111,0.0,-1.0
112,0.2,-2.0
113,-1.0,-1.0
114,1.0,2.8
115,-1.2,-1.0
116,0.8,-2.0
117,-0.4,0.0
118,-1.0,-6.0
119,0.8,-3.0
120,1.4,-3.0
121,-1.6,-2.0
122,0.0,-3.0
123,0.0,0.8
124,0.0,-3.0
125,0.0,-2.0
126,0.0,0.0
127,0.8,3.8
128,-0.6,2.8
129,0.6,0.0
130,-0.4,1.8
131,-0.6,2.8
132,-0.6,0.0
133,0.8,3.8
134,-2.0,1.8
135,0.8,0.8
136,1.2,0.0
137,-2.8,0.0
138,0.8,1.8
139,0.0,0.0
140,1.2,0.8
141,0.0,-1.0
142,0.0,-2.0
143,-2.0,-4.0
144,-0.2,0.8
145,1.0,0.8
146,0.4,-1.0
147,-1.6,-4.0
148,0.8,-5.0
149,0.0,-5.0
150,0.0,2.8
151,0.0,1.8
152,0.4,-3.0
153,-1.6,2.8
154,0.8,3.8
155,0.0,2.8
156,-0.6,-3.0
157,0.0,0.8
158,0.0,3.8
159,-1.0,2.8
160,1.8,3.8
161,-0.8,1.8
162,0.2,0.8
163,0.0,-1.0
164,-0.2,-1.0
165,0.0,-1.0
166,0.0,-2.0
167,-2.2,-2.0
168,0.0,0.8
169,1.8,-1.0
170,0.0,-2.0
171,-1.0,0.8
172,-0.2,-1.0
173,1.4,-1.0
174,-2.0,-2.0
175,0.0,1.8
176,0.0,-2.0
177,0.0,-1.0
178,0.2,0.0
179,0.8,-1.0
180,-1.0,-1.0
181,0.8,-1.0
182,-1.0,-4.0
183,1.8,2.8
184,-2.6,-2.0
185,0.0,1.8
186,0.0,-2.0
187,0.8,-3.0
188,1.0,-3.0
189,0.4,-1.0
190,-2.0,-2.0
191,1.8,-1.0
192,0.0,7.8
193,-1.0,0.0
194,0.0,3.8
195,0.0,-5.0
196,0.4,2.8
197,-1.0,2.8
198,-1.0,0.8
199,1.0,1.8
200,0.0,-1.0
201,-1.0,-2.0
202,1.4,-1.0
203,-1.6,2.8
204,1.4,4.8
205,0.6,0.0
206,-0.4,-2.0
207,-1.0,-3.0
208,0.0,0.0
209,-1.4,2.8
210,0.8,3.8
211,-1.0,2.8
212,0.0,0.8
213,-0.8,-4.0
214,0.0,-1.0
215,0.0,-1.0
216,0.8,-1.0
217,0.0,-1.0
218,1.2,-3.0
219,0.0,4.8
220,-1.0,-1.0
221,-1.0,-2.0
