,note length,pitch
0,-0.4,1.8
1,-1.4,0.0
2,1.2,0.8
3,0.2,-1.0
4,0.4,-2.0
5,-3.2,-2.0
6,0.8,-2.0
7,0.8,-1.0
8,-0.6,0.8
9,-0.2,1.8
10,0.2,2.8
11,0.8,-1.0
12,-0.6,-7.0
13,1.8,1.8
14,-2.4,2.8
15,0.4,1.8
16,0.2,0.8
17,0.2,1.8
18,0.0,1.8
19,-0.6,0.8
20,0.4,-10.0
21,-0.4,1.8
22,0.4,0.8
23,0.4,1.8
24,-1.4,-10.0
25,0.0,1.8
26,0.4,0.8
27,0.2,1.8
28,-1.2,1.8
29,0.0,0.8
30,1.4,1.8
31,-2.0,1.8
32,0.0,1.8
33,-0.6,0.8
34,0.0,1.8
35,0.0,1.8
36,0.0,0.8
37,0.0,-1.0
38,-1.0,-4.0
39,1.8,-5.0
40,-1.0,8.8
41,0.0,-1.0
42,-0.2,-4.0
43,1.6,-5.0
44,-1.6,8.8
45,0.0,-2.0
46,-0.2,-5.0
47,1.0,-3.0
48,-0.6,-4.0
49,0.0,-2.0
50,-0.8,-2.0
51,1.6,-1.0
52,0.0,2.8
53,0.0,-2.0
54,-0.6,3.8
55,-1.0,-4.0
56,1.4,1.8
57,-0.6,3.8
58,-1.0,-4.0
59,0.8,1.8
60,-1.0,1.8
61,0.8,0.8
62,-1.0,4.8
63,1.4,-1.0
64,0.0,-4.0
65,0.8,-3.0
66,-2.0,-1.0
67,0.4,0.8
68,0.0,1.8
69,-0.6,0.8
70,-0.6,1.8
71,0.4,1.8
72,0.6,0.8
73,-1.4,1.8
74,0.8,-3.0
75,-1.0,-3.0
76,1.8,-4.0
77,-2.0,0.8
78,0.0,3.8
79,-1.0,2.8
80,0.8,4.8
81,0.0,3.8
82,0.0,-2.0
83,0.0,-2.0
84,0.0,-1.0
85,0.0,-4.0
86,0.0,-5.0
87,-1.0,-1.0
88,1.4,-1.0
89,-0.6,-3.0
90,-0.2,-2.0
91,0.0,-1.0
92,1.4,-2.0
93,-0.4,0.8
94,-0.4,3.8
95,-0.6,2.8
96,0.4,1.8
97,0.0,1.8
98,0.0,0.8
99,-0.2,1.8
100,-1.0,1.8
101,0.8,1.8
102,-0.6,0.8
103,-1.0,1.8
104,1.4,0.8
105,0.4,-1.0
106,-0.4,-4.0
107,0.4,-5.0
108,-1.2,4.8
109,-0.4,3.8
110,1.0,-2.0
111,0.0,-5.0
112,0.0,-4.0
113,0.0,1.8
114,-1.6,1.8
115,-1.0,1.8
116,1.4,0.8
117,-0.6,1.8
118,0.2,1.8
119,-1.6,-2.0
120,1.8,2.8
121,-0.6,-3.0
122,0.4,3.8
123,-1.0,-3.0
124,0.4,3.8
125,-1.0,-2.0
126,0.8,-1.0
127,0.0,-2.0
128,0.4,-2.0
129,-0.6,-3.0
130,0.0,-2.0
131,0.0,-2.0
132,0.4,-1.0
133,-1.0,-2.0
134,0.4,4.8
135,0.0,-4.0
136,0.4,2.8
137,0.0,-2.0
138,-0.6,-8.0
139,0.0,2.8
140,-1.0,4.8
141,1.4,-1.0
142,-0.6,-9.0
143,-1.0,4.8
144,0.8,3.8
145,0.2,-2.0
146,0.6,-5.0
147,-0.6,4.8
148,-1.0,-2.0
149,0.0,5.8
150,0.8,-2.0
151,-0.4,-2.0
152,0.2,-2.0
153,0.0,-2.0
154,-0.6,-1.0
155,0.0,-2.0
156,1.4,-1.0
157,-2.2,3.8
158,0.0,-3.0
159,1.6,4.8
160,0.2,1.8
161,0.0,1.8
162,-2.0,-4.0
163,1.2,4.8
164,0.0,1.8
165,0.4,1.8
166,-1.4,-7.0
167,0.0,7.8
168,0.0,0.0
169,0.0,-1.0
170,0.0,-1.0
171,0.0,-1.0
172,0.0,-2.0
173,-1.0,-1.0
174,0.8,0.8
175,0.0,1.8
176,0.0,2.8
177,0.8,-1.0
178,-0.6,-7.0
179,-1.6,-4.0
180,0.8,-1.0
181,-0.6,2.8
182,1.8,-3.0
183,-0.6,0.8
184,-1.0,1.8
185,0.0,1.8
186,0.0,1.8
187,0.0,0.8
188,0.8,1.8
189,-1.0,1.8
190,0.8,0.8
191,-1.0,1.8
192,0.8,4.8
193,0.0,3.8
194,-0.6,0.0
195,-0.6,-4.0
196,0.8,3.8
197,-1.0,0.0
198,0.0,0.0
199,0.0,-4.0
200,0.0,-3.0
201,0.0,-2.0
202,0.0,4.8
203,0.4,2.8
204,-1.6,-3.0
205,1.4,1.8
206,-1.6,-5.0
207,1.4,2.8
208,0.0,-5.0
209,-0.6,-3.0
210,0.8,1.8
211,0.4,-1.0
212,-1.6,-2.0
213,0.4,-1.0
214,-1.6,-5.0
215,2.4,2.8
216,-1.6,-1.0
217,0.0,-1.0
218,0.0,-3.0
219,0.0,-2.0
220,0.0,-3.0
221,0.0,-2.0
222,0.0,2.8
223,0.8,1.8
224,-0.6,1.8
225,0.6,0.8
226,-1.4,1.8
227,-0.2,1.8
228,0.0,0.8
229,0.0,-4.0
230,0.0,3.8
231,0.0,3.8
232,0.4,-2.0
233,0.0,0.0
234,-0.6,3.8
235,0.8,-2.0
236,-1.0,0.0
237,0.4,-1.0
238,1.0,-1.0
239,-1.0,0.0
240,-0.8,-8.0
241,0.0,2.8
242,-1.0,4.8
243,1.4,-1.0
244,-0.6,-9.0
245,0.0,3.8
246,-1.2,4.8
247,1.6,-1.0
248,-0.6,-8.0
249,-0.6,2.8
250,0.0,4.8
251,1.2,-6.0
252,-0.8,7.8
253,0.0,-2.0
254,0.0,-4.0
255,0.0,2.8
256,1.4,0.8
257,-2.6,8.8
258,0.8,0.8
259,-0.2,-1.0
260,0.0,0.8
261,0.4,-4.0
262,-0.8,-5.0
263,1.0,1.8
264,0.0,0.0
265,-1.0,-2.0
266,-0.2,-1.0
267,0.4,-2.0
268,-1.0,-2.0
269,-0.6,-2.0
270,1.0,-2.0
271,0.2,-1.0
