,note length,pitch
0,-1.6,-3.0
1,1.4,0.0
2,-1.6,-2.0
3,0.0,4.8
4,0.0,-3.0
5,0.0,0.0
6,1.4,0.0
7,-1.0,-2.0
8,1.2,4.8
9,-1.4,-3.0
10,-0.6,0.0
11,0.4,-2.0
12,0.4,4.8
13,-1.0,-3.0
14,0.0,0.0
15,0.0,-2.0
16,1.4,1.8
17,-1.6,-2.0
18,0.0,1.8
19,0.8,0.8
20,-0.6,-3.0
21,-0.6,0.0
22,0.4,-2.0
23,-0.6,2.8
24,2.8,0.8
25,-3.0,-4.0
26,-0.6,0.0
27,0.0,1.8
28,0.0,-5.0
29,1.4,2.8
30,-1.6,10.8
31,1.8,0.8
32,0.0,-5.0
33,-1.0,-3.0
34,-1.4,0.0
35,0.0,0.0
36,0.4,-2.0
37,0.0,4.8
38,0.8,0.0
39,-1.0,-3.0
40,1.2,0.0
41,-1.2,-2.0
42,-1.0,3.8
43,2.8,0.8
44,-3.0,6.8
45,0.0,1.8
46,1.8,2.8
47,-0.6,-3.0
48,-1.0,-2.0
49,1.2,-5.0
50,-0.8,-2.0
51,0.4,-2.0
52,-2.0,-2.0
53,0.0,1.8
54,1.4,-3.0
55,0.4,0.0
56,-2.0,-2.0
57,0.0,1.8
58,3.8,1.8
59,-3.0,-4.0
60,0.8,3.8
61,-1.0,-4.0
62,0.8,1.8
63,-1.0,-5.0
64,1.4,2.8
65,-1.6,0.0
66,-1.0,2.8
67,0.8,0.8
68,0.8,0.8
69,1.8,0.0
70,-4.0,-2.0
71,0.0,0.8
72,0.0,0.8
73,0.8,0.8
74,0.4,-1.0
75,-0.6,-2.0
76,0.4,1.8
77,0.0,-2.0
78,1.8,-2.0
79,-2.6,-5.0
80,2.8,6.8
81,-3.0,-2.0
82,0.0,2.8
83,0.0,1.8
84,0.4,1.8
85,0.0,0.0
86,-1.6,0.0
87,2.2,0.0
88,-1.4,0.8
89,0.4,-1.0
90,-0.6,-2.0
91,0.4,1.8
92,-0.6,-2.0
93,0.4,-2.0
94,0.0,1.8
95,-0.6,0.0
96,0.0,0.0
97,-1.0,-2.0
98,3.4,-4.0
99,-4.8,1.8
100,0.0,1.8
101,0.0,1.8
102,0.8,0.8
103,-1.0,1.8
104,0.0,0.8
105,5.2,-1.0
106,-4.2,0.0
107,0.0,0.8
108,1.8,-1.0
109,-1.0,-2.0
110,0.6,1.8
111,-0.4,-2.0
112,1.2,-2.0
113,-1.6,1.8
114,-1.8,0.8
115,0.0,-1.0
116,1.4,-2.0
117,-0.8,-2.0
118,0.0,-1.0
119,2.8,-1.0
120,-1.4,7.8
121,-1.0,0.8
122,0.4,0.8
123,0.0,2.8
124,1.4,-2.0
125,-3.0,-3.0
126,1.4,-4.0
127,-0.6,11.8
128,0.0,-1.0
129,1.4,-1.0
130,-1.6,-6.0
131,0.0,2.8
132,2.2,-2.0
133,-3.4,-1.0
134,0.0,-2.0
135,0.8,-1.0
136,0.0,2.8
137,0.0,-2.0
138,0.0,-7.0
139,0.0,1.8
140,0.0,1.8
141,0.0,2.8
142,0.0,-3.0
143,0.4,0.0
144,-1.6,1.8
145,1.8,0.8
146,-1.0,-3.0
147,-1.0,0.0
148,1.8,0.0
149,-3.0,1.8
150,2.8,0.8
151,0.0,-3.0
152,-2.6,1.8
153,2.4,0.8
154,-2.0,-3.0
155,1.8,0.0
156,-0.6,0.0
157,-1.6,1.8
158,1.4,0.8
159,0.6,-3.0
160,-1.4,0.0
161,0.0,2.8
162,0.0,-3.0
163,0.0,2.8
164,0.0,-3.0
165,0.0,-2.0
166,-1.0,6.8
167,0.0,-1.0
168,1.8,0.8
169,-1.0,-4.0
170,0.0,0.0
171,-1.0,4.8
172,0.8,1.8
173,-1.0,-1.0
174,1.8,0.8
175,-1.4,-8.0
176,-0.8,0.0
177,-1.0,-2.0
178,2.0,0.0
179,-1.4,2.8
180,4.8,-1.0
181,0.0,0.0
