,note length,pitch
0,0.0,2.8
1,0.0,1.8
2,0.0,2.8
3,0.0,1.8
4,0.0,1.8
5,0.0,2.8
6,0.0,1.8
7,1.4,-2.0
8,-1.6,-2.0
9,0.0,1.8
10,0.8,-2.0
11,-1.0,-3.0
12,0.0,1.8
13,0.0,-2.0
14,0.0,-2.0
15,0.0,-2.0
16,0.8,-3.0
17,-1.0,-3.0
18,0.0,2.8
19,0.0,1.8
20,0.0,0.8
21,0.8,1.8
22,-1.0,-5.0
23,0.8,0.0
24,-1.0,-5.0
25,0.0,4.8
26,0.0,2.8
27,1.4,1.8
28,-1.6,0.8
29,0.0,-1.0
30,0.0,-2.0
31,0.8,-3.0
32,0.0,-2.0
33,0.0,-3.0
34,0.0,-2.0
35,0.4,-2.0
36,-1.6,2.8
37,0.8,-1.0
38,0.0,0.8
39,0.0,-1.0
40,-1.0,0.8
41,0.0,5.8
42,0.8,-9.0
43,-1.0,1.8
44,0.0,-2.0
45,2.4,-3.0
46,-1.6,0.0
47,-0.6,2.8
48,0.0,1.8
49,0.0,1.8
50,0.4,0.8
51,-1.0,1.8
52,0.0,-2.0
53,0.8,-5.0
54,0.0,1.8
55,0.4,-2.0
56,-1.6,2.8
57,0.8,2.8
58,0.0,2.8
59,0.4,1.8
60,-1.6,-3.0
61,0.8,0.8
62,0.0,1.8
63,0.8,0.8
64,-1.0,1.8
65,0.4,-2.0
66,-1.0,-3.0
67,-1.0,2.8
68,0.0,0.8
69,1.2,0.8
70,0.4,-2.0
71,-0.6,-6.0
72,-1.0,2.8
73,1.8,1.8
74,-1.0,0.8
75,0.0,-3.0
76,1.4,-5.0
77,-1.6,-7.0
78,-0.6,0.8
79,0.0,0.8
80,0.0,0.8
81,0.0,1.8
82,0.0,1.8
83,0.0,0.8
84,0.0,1.8
85,0.0,0.8
86,0.0,0.8
87,0.4,-5.0
88,0.0,-2.0
89,0.4,-2.0
90,0.6,-3.0
91,-2.2,0.0
92,0.0,3.8
93,0.8,0.8
94,-1.0,-5.0
95,0.0,3.8
96,0.8,0.8
97,0.8,0.0
98,-2.0,-5.0
99,0.8,2.8
100,0.0,13.8
101,-0.6,0.8
102,0.0,0.8
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,-1.0
108,0.0,0.8
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,-0.6,-1.0
114,0.0,-1.0
115,0.0,-2.0
116,0.0,-3.0
117,0.8,2.8
118,0.8,1.8
119,-2.0,0.8
120,0.0,-1.0
121,0.0,-2.0
122,0.8,-3.0
123,-1.0,-2.0
124,1.4,-3.0
125,-1.0,1.8
126,0.4,2.8
127,0.0,1.8
128,0.0,0.8
129,0.0,-3.0
130,0.0,-2.0
131,0.0,-3.0
132,0.0,-2.0
133,-1.0,2.8
134,0.0,-3.0
135,0.8,-2.0
136,0.4,-3.0
137,-0.6,-2.0
138,-1.0,-3.0
139,0.8,4.8
140,0.4,1.8
141,-2.0,0.0
142,0.0,0.8
143,0.0,0.8
144,0.0,-1.0
145,1.8,-1.0
146,-1.6,-2.0
147,0.8,2.8
148,-1.0,1.8
149,0.0,3.8
150,0.8,-1.0
151,-1.0,1.8
152,0.0,0.8
153,0.0,1.8
154,0.0,2.8
155,0.0,6.8
156,0.0,-3.0
157,0.0,0.8
158,0.8,0.8
159,-1.0,-7.0
160,0.0,4.8
161,0.0,-3.0
162,0.0,0.8
163,0.0,0.8
164,0.0,-2.0
165,0.0,-2.0
166,0.0,-1.0
167,0.0,-1.0
