,note length,pitch
0,-1.0,0.0
1,0.0,4.8
2,0.0,1.8
3,0.0,-3.0
4,-1.0,0.8
5,1.4,1.8
6,-0.6,-3.0
7,0.4,2.8
8,-1.6,-3.0
9,1.4,1.8
10,-1.0,-3.0
11,1.0,2.8
12,-1.6,-3.0
13,2.8,1.8
14,-2.0,-3.0
15,0.0,6.8
16,0.0,-2.0
17,0.0,-2.0
18,-1.0,-3.0
19,0.8,-4.0
20,0.0,3.8
21,0.0,2.8
22,0.4,3.8
23,-0.6,-1.0
24,0.0,-4.0
25,0.0,-4.0
26,0.0,-1.0
27,0.0,-1.0
28,-1.0,3.8
29,0.8,-1.0
30,0.0,-2.0
31,0.4,0.8
32,0.4,-7.0
33,-1.0,0.0
34,-0.4,3.8
35,-1.0,0.8
36,2.2,-1.0
37,-2.0,0.0
38,0.8,0.8
39,0.0,-2.0
40,0.0,0.0
41,-1.0,0.8
42,0.0,5.8
43,1.8,-3.0
44,-1.0,2.8
45,0.0,-2.0
46,0.8,0.8
47,-1.0,0.8
48,0.0,0.8
49,0.0,0.8
50,0.0,1.8
51,0.0,-5.0
52,0.0,0.8
53,0.0,1.8
54,0.4,1.8
55,-0.6,-5.0
56,-1.0,0.8
57,0.8,1.8
58,0.4,1.8
59,-0.6,-5.0
60,-1.0,0.8
61,1.4,1.8
62,-0.2,1.8
63,-0.4,-2.0
64,1.4,1.8
65,-1.6,0.8
66,0.0,-1.0
67,0.0,-2.0
68,1.4,1.8
69,-1.6,-3.0
70,0.0,-4.0
71,0.0,1.8
72,0.0,0.8
73,0.4,1.8
74,-0.6,-4.0
75,-1.0,0.8
76,0.8,-5.0
77,1.2,2.8
78,-2.4,-2.0
79,1.8,0.8
80,-1.0,2.8
81,1.8,-3.0
82,-2.0,2.8
83,1.2,2.8
84,-1.4,-3.0
85,1.2,-7.0
86,-1.4,0.0
87,0.4,-3.0
88,0.0,0.8
89,-0.6,3.8
90,0.0,4.8
91,0.0,-3.0
92,-1.0,2.8
93,0.8,-4.0
94,0.4,3.8
95,-0.6,2.8
96,-1.0,2.8
97,0.8,0.8
98,0.0,0.8
99,0.8,-2.0
100,-1.0,3.8
101,0.0,4.8
102,0.0,-1.0
103,0.0,2.8
104,0.4,-2.0
105,0.0,-5.0
106,0.0,-2.0
107,0.4,3.8
108,0.8,-2.0
109,-2.0,-3.0
110,0.0,-4.0
111,0.4,-2.0
112,0.8,0.0
113,-1.6,3.8
114,0.4,2.8
115,-0.6,-1.0
116,-1.0,-4.0
117,1.4,1.8
118,-1.6,-5.0
119,2.8,2.8
120,-3.0,-3.0
121,1.4,4.8
122,-0.6,-2.0
123,0.0,-7.0
124,0.0,3.8
125,0.2,2.8
126,0.0,1.8
127,0.0,-2.0
128,0.0,2.8
129,-0.6,-3.0
130,1.4,0.0
131,-2.2,0.0
132,0.0,3.8
133,1.0,4.8
134,0.0,2.8
135,0.4,-3.0
136,0.4,-6.0
137,-0.6,-3.0
138,-0.6,-3.0
139,-0.2,2.8
140,-0.4,3.8
141,0.0,4.8
142,0.0,-5.0
143,0.0,-2.0
144,0.0,-2.0
145,0.2,-3.0
146,-1.0,2.8
147,0.0,2.8
148,0.4,0.8
149,0.0,-1.0
150,0.8,0.8
151,-1.0,-4.0
152,0.4,-5.0
153,-0.6,-3.0
154,-1.0,0.8
155,0.8,1.8
156,1.8,4.8
157,-2.0,3.8
158,1.4,4.8
159,-1.6,-5.0
160,0.8,4.8
161,0.2,2.8
162,-0.8,-3.0
163,1.2,2.8
164,-2.0,-3.0
165,0.0,-5.0
166,0.0,-4.0
167,0.0,3.8
168,0.0,2.8
169,0.0,-3.0
170,0.0,-2.0
171,-1.0,-2.0
172,0.0,1.8
173,0.0,-2.0
174,0.8,-1.0
175,0.0,2.8
176,0.8,-2.0
177,-0.6,-5.0
178,0.2,0.0
179,-0.8,0.0
180,0.0,11.8
181,-1.0,1.8
182,0.0,-2.0
183,0.8,-2.0
184,0.4,-1.0
185,-0.6,2.8
186,0.4,0.8
187,-0.6,0.8
188,-1.0,0.8
189,0.8,0.8
190,0.4,0.8
191,-0.6,1.8
192,0.0,-2.0
193,0.0,-1.0
194,-1.0,2.8
195,0.8,-2.0
196,-1.0,-3.0
197,0.8,2.8
198,-1.0,1.8
199,0.8,-2.0
200,0.0,-3.0
201,0.0,2.8
202,0.0,1.8
203,0.4,-2.0
204,0.8,0.0
205,-1.6,-4.0
206,0.4,10.8
207,-0.6,-2.0
208,0.8,-1.0
209,-0.6,4.8
