,note length,pitch
0,0.8,-2.0
1,0.0,-2.0
2,0.0,-1.0
3,0.4,0.8
4,-0.6,1.8
5,0.0,1.8
6,0.0,2.8
7,-1.0,0.8
8,0.0,0.8
9,0.8,0.8
10,0.4,0.8
11,-0.6,-3.0
12,0.8,-4.0
13,-0.6,2.8
14,0.4,0.8
15,-1.0,-5.0
16,0.0,3.8
17,-1.0,-3.0
18,0.8,-2.0
19,0.0,0.0
20,0.0,1.8
21,0.0,-2.0
22,0.0,-2.0
23,0.0,-1.0
24,0.0,0.8
25,0.8,1.8
26,0.0,-2.0
27,0.0,-3.0
28,0.8,2.8
29,-2.0,1.8
30,0.4,1.8
31,-1.0,-2.0
32,0.8,-2.0
33,0.2,-1.0
34,0.4,-2.0
35,0.0,2.8
36,-0.4,-1.0
37,0.0,-4.0
38,-1.0,3.8
39,0.4,-2.0
40,-1.6,-2.0
41,1.8,-3.0
42,0.8,0.0
43,-2.0,0.0
44,0.8,11.8
45,0.8,3.8
46,-1.0,2.8
47,-1.0,-9.0
48,1.8,-2.0
49,-1.0,8.8
50,0.0,-10.0
51,0.0,-2.0
52,0.0,2.8
53,-1.0,-6.0
54,0.8,9.8
55,0.0,2.8
56,-0.6,0.8
57,-0.4,2.8
58,0.0,-7.0
59,0.0,3.8
60,0.4,-1.0
61,0.0,-3.0
62,-1.0,-4.0
63,0.0,1.8
64,-1.0,-3.0
65,0.8,0.8
66,0.0,3.8
67,0.0,-1.0
68,0.0,-4.0
69,0.8,2.8
70,-1.0,-2.0
71,0.0,-1.0
72,0.0,-2.0
73,0.8,-2.0
74,-1.0,3.8
75,0.8,-3.0
76,0.0,0.8
77,0.0,-2.0
78,-1.0,-5.0
79,1.2,-2.0
80,-1.4,1.8
81,0.0,1.8
82,1.4,2.8
83,-1.0,-2.0
84,-0.6,-1.0
85,0.2,6.8
86,0.0,2.8
87,0.0,-2.0
88,-0.4,1.8
89,0.0,0.8
90,-1.6,0.8
91,0.8,2.8
92,0.2,-1.0
93,0.6,-1.0
94,-1.0,-2.0
95,-1.0,1.8
96,0.8,-1.0
97,0.0,-3.0
98,0.4,0.8
99,0.2,-4.0
100,-0.8,-3.0
101,0.8,-4.0
102,0.0,1.8
103,-1.0,-2.0
104,0.0,3.8
105,1.4,-6.0
106,-0.6,1.8
107,-0.6,-6.0
108,-0.6,2.8
109,0.0,1.8
110,0.4,-2.0
111,-1.6,2.8
112,1.8,3.8
113,-1.0,-2.0
114,0.0,3.8
115,0.8,-2.0
116,-2.0,3.8
117,0.0,0.8
118,0.8,1.8
119,0.4,1.8
120,0.0,0.8
121,-0.8,-1.0
122,0.4,-2.0
123,-1.6,-1.0
124,1.8,0.8
125,-0.6,0.0
126,-0.2,-2.0
127,-0.4,-1.0
128,-1.0,-2.0
129,2.2,-1.0
130,-1.4,2.8
131,0.0,-2.0
132,0.0,0.0
133,0.4,1.8
134,-1.6,0.8
135,0.0,3.8
136,0.8,4.8
137,-1.0,-1.0
138,0.0,0.8
139,3.2,2.8
140,-2.4,-1.0
141,0.0,-3.0
142,1.4,-4.0
143,-2.6,3.8
144,0.8,-2.0
145,0.0,-4.0
146,0.4,0.0
147,-0.6,3.8
148,-1.0,1.8
149,1.4,3.8
150,-1.6,-4.0
151,0.8,2.8
152,0.0,-3.0
153,0.8,-4.0
154,0.0,1.8
155,-0.6,4.8
156,0.6,-2.0
157,-1.0,-1.0
158,-1.0,-2.0
159,0.4,-1.0
160,0.0,2.8
161,0.0,-3.0
162,0.0,-1.0
163,0.0,-1.0
164,0.0,0.8
165,0.0,0.8
166,0.0,2.8
167,0.8,-5.0
168,-0.6,-2.0
169,1.2,1.8
170,-0.8,-3.0
171,0.4,3.8
172,-1.2,-1.0
173,2.2,-1.0
174,-1.8,-2.0
175,0.8,3.8
176,-2.0,-2.0
177,0.0,-2.0
178,0.0,-4.0
179,0.0,-4.0
180,0.0,2.8
181,-1.0,-1.0
182,0.0,-2.0
183,0.0,-1.0
184,0.0,0.8
185,0.0,1.8
186,0.0,-3.0
187,0.0,-1.0
188,0.0,-1.0
189,0.0,0.8
190,0.0,-3.0
191,0.0,0.8
192,0.0,0.8
193,0.0,1.8
194,0.0,1.8
195,0.0,-1.0
196,0.4,-2.0
197,0.0,1.8
198,0.8,2.8
199,-1.4,-2.0
200,0.0,-1.0
201,0.8,0.8
202,-1.0,0.0
203,0.0,6.8
204,0.8,-5.0
205,-1.2,0.8
206,0.0,1.8
207,0.0,0.8
208,1.4,2.8
209,-1.6,-2.0
210,0.0,-1.0
211,0.0,1.8
212,1.2,3.8
213,0.0,1.8
214,-1.0,-3.0
215,0.0,-1.0
216,0.0,-1.0
217,0.0,-1.0
218,1.8,3.8
219,-1.0,-2.0
220,-1.0,-2.0
221,0.0,0.8
222,0.8,-2.0
223,0.0,0.8
224,-1.0,-1.0
225,0.0,-1.0
226,0.0,-1.0
227,0.0,-3.0
228,0.8,0.0
229,-1.0,-1.0
230,1.2,-2.0
231,-1.0,2.8
232,0.8,4.8
233,-1.0,-8.0
234,0.0,-2.0
235,0.4,-3.0
236,-1.0,3.8
237,0.0,2.8
238,0.0,-1.0
239,0.0,-3.0
240,0.0,-4.0
241,0.0,3.8
242,0.8,-2.0
243,0.0,-1.0
244,0.0,6.8
245,0.0,4.8
246,0.0,-5.0
247,-1.0,7.8
248,0.8,2.8
249,-1.0,-1.0
250,0.0,-2.0
251,0.0,-2.0
252,0.4,-1.0
253,0.0,0.8
254,0.0,3.8
255,-0.6,2.8
256,0.8,4.8
257,0.0,-3.0
258,2.2,8.8
259,-0.2,-2.0
260,-1.6,2.8
261,1.2,-3.0
262,-2.6,3.8
263,0.0,-1.0
264,1.4,-3.0
265,-1.0,2.8
266,-1.0,-4.0
267,2.8,0.8
268,0.0,-2.0
269,-2.0,4.8
270,0.0,-2.0
271,0.0,-1.0
