,note length,pitch
0,0.0,0.0
1,0.2,0.0
2,-2.4,-2.0
3,1.8,1.8
4,0.0,0.0
5,-1.0,0.0
6,-1.0,-6.0
7,1.4,0.8
8,-0.6,-5.0
9,0.8,0.8
10,-0.6,-3.0
11,1.0,2.8
12,-1.6,0.0
13,0.0,2.8
14,0.0,0.8
15,0.0,-4.0
16,0.0,-3.0
17,0.0,2.8
18,0.0,0.0
19,0.4,-5.0
20,0.0,-4.0
21,1.4,0.8
22,-2.0,7.8
23,-1.0,2.8
24,0.8,0.8
25,0.4,-4.0
26,-1.6,2.8
27,1.4,0.8
28,-0.6,-1.0
29,0.8,0.8
30,-1.0,-4.0
31,-1.0,-5.0
32,0.8,3.8
33,0.0,0.8
34,0.4,-3.0
35,0.0,-6.0
36,-0.6,0.8
37,0.4,11.8
38,0.8,-4.0
39,-2.6,-4.0
40,0.0,0.8
41,1.8,0.0
42,-1.0,5.8
43,0.0,-1.0
44,0.0,-2.0
45,0.0,2.8
46,0.6,-1.0
47,-1.4,-3.0
48,1.2,-1.0
49,-0.8,-3.0
50,-0.6,2.8
51,0.0,0.8
52,1.2,-2.0
53,-0.2,-7.0
54,-0.6,0.8
55,0.4,0.8
56,-0.6,7.8
57,0.0,-3.0
58,0.0,-2.0
59,0.4,4.8
60,0.0,2.8
61,0.0,0.8
62,-0.6,-1.0
63,0.0,-6.0
64,1.4,0.0
65,-1.6,-9.0
66,0.0,0.0
67,-1.0,1.8
68,1.4,0.8
69,0.4,0.8
70,-2.0,3.8
71,1.4,0.8
72,-0.6,3.8
73,0.0,1.8
74,0.8,0.8
75,-1.0,-9.0
76,0.4,1.8
77,0.0,2.8
78,-1.6,2.8
79,0.8,0.8
80,0.0,1.8
81,1.2,2.8
82,0.0,0.0
83,0.2,-25.0
84,-1.0,6.8
85,0.0,0.8
86,0.4,-7.0
87,-1.0,18.8
88,0.8,-1.0
89,-1.0,-2.0
90,0.8,-2.0
91,-1.0,1.8
92,0.8,-9.0
93,0.0,0.0
94,-1.0,11.8
95,0.0,-3.0
96,0.0,2.8
97,-1.0,-3.0
98,1.4,-2.0
99,0.4,-7.0
100,0.4,4.8
101,-1.6,0.0
102,0.0,0.0
103,0.0,1.8
104,-0.6,0.8
105,0.0,2.8
106,0.0,-3.0
107,0.4,-1.0
108,0.8,-2.0
109,-2.0,1.8
110,1.4,2.8
111,0.0,-12.0
112,-0.4,0.8
113,0.0,0.8
114,-1.6,7.8
115,1.8,0.0
116,-1.0,-1.0
117,0.8,-4.0
118,0.0,0.0
119,-1.0,11.8
120,1.4,1.8
121,-2.6,1.8
122,1.8,0.0
123,0.2,-7.0
124,-1.0,0.0
125,0.2,-7.0
126,-0.8,1.8
127,0.8,0.8
128,0.0,-9.0
129,-0.6,0.8
130,-1.0,10.8
131,0.8,0.8
132,-1.0,-4.0
133,0.4,-1.0
134,0.8,-2.0
135,0.0,0.0
136,-1.0,-2.0
137,0.0,1.8
138,0.0,2.8
139,-1.0,2.8
140,0.8,0.8
141,0.4,-4.0
142,-0.6,2.8
143,0.0,0.8
144,0.8,-4.0
145,-1.0,2.8
146,0.4,0.8
147,-0.6,4.8
148,0.0,-14.0
149,0.0,1.8
150,0.0,2.8
151,0.0,3.8
152,0.0,-4.0
153,0.0,-3.0
154,0.0,-2.0
155,0.8,-4.0
156,0.2,0.8
157,0.0,0.0
