,note length,pitch
0,-3.0,-2.0
1,0.0,0.0
2,0.0,0.0
3,0.0,-1.0
4,0.0,0.0
5,0.0,0.0
6,0.0,-2.0
7,0.0,0.0
8,0.0,0.0
9,0.0,-2.0
10,0.0,0.0
11,0.0,0.0
12,0.0,-1.0
13,0.0,0.0
14,0.0,0.0
15,0.0,-2.0
16,0.0,0.0
17,0.0,0.0
18,0.0,-1.0
19,0.0,0.0
20,-0.6,0.0
21,0.0,2.8
22,0.0,-3.0
23,1.2,0.8
24,-1.0,1.8
25,0.0,0.8
26,0.4,1.8
27,-1.0,-2.0
28,0.8,-1.0
29,0.0,-2.0
30,-0.6,-2.0
31,-0.2,-3.0
32,0.0,0.8
33,0.0,1.8
34,-0.2,-3.0
35,0.0,0.8
36,0.0,4.8
37,-0.2,-3.0
38,0.0,0.8
39,0.0,1.8
40,-0.2,-3.0
41,0.0,0.8
42,1.8,2.8
43,-2.0,-3.0
44,0.0,0.8
45,0.4,1.8
46,-0.6,-2.0
47,0.0,-5.0
48,0.4,-2.0
49,0.8,0.0
50,-2.0,1.8
51,0.8,1.8
52,-1.0,0.0
53,0.0,1.8
54,0.8,0.8
55,-1.0,0.0
56,0.0,1.8
57,0.0,0.8
58,0.0,-1.0
59,0.0,-2.0
60,0.0,-1.0
61,0.0,2.8
62,0.0,-3.0
63,0.0,0.8
64,0.0,1.8
65,0.0,0.8
66,0.0,2.8
67,0.0,0.8
68,-1.0,-3.0
69,0.0,0.8
70,0.8,-2.0
71,0.0,-1.0
72,0.0,-2.0
73,0.8,-1.0
74,-1.0,2.8
75,0.0,-3.0
76,0.8,0.8
77,-1.2,1.8
78,0.0,0.8
79,0.0,1.8
80,1.4,1.8
81,-0.8,-2.0
82,-0.2,-2.0
83,0.0,1.8
84,0.0,-2.0
85,-0.2,-1.0
86,0.0,0.8
87,0.0,-1.0
88,-1.2,-2.0
89,1.6,1.8
90,-0.6,-2.0
91,-1.2,-3.0
92,1.6,2.8
93,-0.6,-1.0
94,-1.0,-3.0
95,1.4,2.8
96,-0.6,-2.0
97,0.0,-2.0
98,0.4,1.8
99,0.0,0.0
100,-1.0,4.8
101,0.0,0.8
102,0.0,-1.0
103,0.0,-2.0
104,-0.4,-1.0
105,0.0,2.8
106,0.0,2.8
107,0.0,1.8
108,1.4,0.8
109,-0.8,-6.0
110,1.6,4.8
111,-2.2,-2.0
112,0.0,-1.0
113,0.0,0.0
114,0.8,-2.0
115,0.0,-2.0
116,-1.0,-1.0
117,0.8,-1.0
118,0.4,3.8
119,0.0,-2.0
120,-1.6,-2.0
121,0.6,-1.0
122,-1.0,0.0
123,0.0,0.8
124,0.8,1.8
125,-1.0,1.8
126,0.0,0.8
127,0.0,1.8
128,1.8,1.8
129,-0.6,2.8
130,0.0,-1.0
131,0.0,-2.0
132,0.0,0.8
133,0.0,-8.0
134,0.0,6.8
135,1.4,-2.0
136,-2.2,2.8
137,0.0,-3.0
138,0.0,-3.0
139,0.0,-4.0
140,0.0,8.8
141,0.0,-4.0
142,-0.6,-3.0
143,0.0,-4.0
144,0.8,8.8
145,-1.0,-4.0
146,0.0,-3.0
147,0.0,-3.0
148,0.8,7.8
149,-1.0,-3.0
150,0.8,-2.0
151,0.0,-2.0
152,0.0,1.8
153,0.0,-2.0
154,2.4,-1.0
155,-2.6,14.8
156,2.2,-15.0
157,-3.4,2.8
158,0.0,0.8
159,0.0,0.8
160,0.0,1.8
161,0.0,0.8
162,0.0,1.8
163,0.8,1.8
164,0.0,0.8
165,0.4,1.8
166,-1.6,-2.0
167,0.0,-1.0
168,0.8,0.8
169,-1.0,-3.0
170,0.8,1.8
171,-1.0,-4.0
172,0.8,1.8
173,-1.0,-3.0
174,0.8,0.8
175,-1.4,-4.0
176,0.8,2.8
177,-1.0,-3.0
178,1.0,0.8
179,0.0,-5.0
180,0.8,0.0
181,-2.0,-2.0
182,0.0,1.8
183,0.8,0.8
184,-1.0,0.0
185,0.0,1.8
186,-0.6,0.8
187,0.0,-1.0
188,0.8,-2.0
189,-1.0,-1.0
190,1.2,-1.0
191,-0.8,-3.0
192,1.6,-1.0
193,-1.4,2.8
194,1.8,1.8
195,-1.2,1.8
196,-1.6,1.8
197,0.8,0.8
198,-1.0,-1.0
199,0.0,0.8
200,0.0,1.8
201,0.0,0.8
202,0.2,-1.0
203,0.0,0.8
204,0.0,0.0
205,0.0,0.0
206,0.0,-1.0
207,0.0,0.8
208,0.0,-1.0
209,0.8,0.8
210,-1.0,1.8
211,0.0,0.8
212,0.0,-1.0
213,0.0,0.8
214,0.0,-1.0
215,0.0,0.8
216,0.0,-1.0
217,0.0,0.8
218,0.0,-1.0
219,1.8,-2.0
220,-1.0,3.8
221,0.4,-2.0
222,-1.6,-2.0
223,2.4,1.8
224,-1.6,-2.0
225,-0.6,-1.0
226,0.8,-6.0
227,0.4,0.0
228,-2.0,6.8
229,0.0,-1.0
230,0.8,-2.0
231,0.0,-1.0
232,0.0,-3.0
233,0.0,-1.0
234,-1.0,-2.0
235,0.8,-1.0
236,0.0,2.8
237,0.0,2.8
238,0.6,3.8
239,-1.4,6.8
240,0.8,0.8
241,-1.0,-3.0
242,0.8,1.8
243,-1.0,-4.0
244,0.0,1.8
245,0.4,-4.0
246,0.0,1.8
247,0.0,-3.0
248,0.0,0.8
249,0.0,-3.0
250,0.0,1.8
251,0.8,-4.0
252,-1.0,-5.0
253,0.0,1.8
254,0.0,0.8
255,0.0,3.8
256,0.0,6.8
257,0.0,-2.0
258,-1.0,-2.0
259,0.0,-1.0
260,1.8,0.8
261,-1.0,-1.0
262,0.4,-1.0
263,-1.6,-5.0
264,1.4,3.8
265,-1.0,-5.0
266,0.4,2.8
267,0.0,-2.0
268,0.0,-1.0
269,0.0,0.8
270,0.0,3.8
271,-1.0,1.8
272,2.2,0.8
273,-0.4,-8.0
274,-2.0,4.8
275,0.0,1.8
276,1.8,0.8
277,-1.0,-7.0
278,-1.0,4.8
279,0.0,1.8
280,1.8,1.8
281,-1.0,-9.0
282,-0.6,4.8
283,0.0,1.8
284,1.6,1.8
285,-2.2,-10.0
286,0.0,4.8
287,0.0,1.8
288,0.0,0.8
289,0.0,1.8
290,0.8,1.8
291,0.0,0.0
292,0.0,0.0
293,-1.0,0.0
294,1.2,0.0
295,0.0,0.8
296,-1.6,-1.0
297,0.0,-2.0
298,0.8,-2.0
299,0.4,1.8
300,-1.6,-2.0
301,-0.6,-1.0
302,0.0,-2.0
303,0.8,-1.0
304,-1.0,5.8
305,1.4,0.0
306,0.0,1.8
307,0.0,4.8
308,0.0,-1.0
309,0.0,-4.0
310,-1.0,2.8
311,0.8,-1.0
312,0.0,-4.0
313,0.0,2.8
314,0.0,-1.0
315,0.0,-2.0
316,-1.0,-2.0
317,0.0,-1.0
318,0.0,-2.0
319,1.2,2.8
320,-1.6,-4.0
