,index,note length,pitch
0,1,0.0,2.0
1,3,0.0,6.0
2,5,0.0,-1.0
3,7,0.0,1.0
4,9,0.0,1.0
5,11,1.0,1.0
6,13,1.0,-1.0
7,15,-2.0,-5.0
8,17,-1.0,5.0
9,19,2.0,-2.0
10,21,0.0,-2.0
11,23,-1.0,-1.0
12,25,-1.0,-2.0
13,27,0.0,-2.0
14,29,0.0,2.0
15,31,0.0,-2.0
16,33,1.0,-1.0
17,35,0.0,-2.0
18,37,0.0,-2.0
19,39,-1.0,1.0
20,41,0.0,3.0
21,43,1.0,3.0
22,45,0.0,3.0
23,47,-1.0,-1.0
24,49,-0.0,-4.0
25,51,0.0,-1.0
26,53,1.0,-1.0
27,55,1.0,4.0
28,57,-1.0,-2.0
29,59,-1.0,2.0
30,61,0.0,-2.0
31,63,1.0,2.0
32,65,0.0,-2.0
33,67,0.0,-3.0
34,69,0.0,1.0
35,71,1.0,2.0
36,73,-2.0,9.0
37,75,0.0,-1.0
38,77,0.0,4.0
39,79,0.0,4.0
40,81,0.0,-1.0
41,83,0.0,-1.0
42,85,0.0,-1.0
43,87,0.0,-1.0
44,89,0.0,-3.0
45,91,0.0,1.0
46,93,0.0,1.0
47,95,0.0,-1.0
48,97,0.0,-1.0
49,99,0.0,-2.0
50,101,0.0,-2.0
51,103,0.0,4.0
52,105,-1.0,-4.0
53,107,0.0,1.0
54,109,0.0,3.0
55,111,0.0,-1.0
56,113,1.0,-2.0
57,115,0.0,-1.0
58,117,0.0,-1.0
59,119,0.0,-2.0
60,121,0.0,-2.0
61,123,-1.0,1.0
62,125,0.0,1.0
63,127,0.0,-2.0
64,129,0.0,-1.0
65,131,1.0,1.0
66,133,0.0,-3.0
67,135,0.0,-1.0
68,137,0.0,-1.0
69,139,1.0,2.0
70,141,-1.0,-3.0
71,143,0.0,1.0
72,145,0.0,2.0
73,147,0.0,2.0
74,149,0.0,1.0
75,151,0.0,2.0
76,153,0.0,-2.0
77,155,-0.0,-1.0
78,157,0.0,2.0
79,159,0.0,1.0
80,161,0.0,4.0
81,163,3.0,3.0
82,165,-2.0,-5.0
83,167,0.0,1.0
84,169,0.0,1.0
85,171,-1.0,3.0
86,173,0.0,1.0
87,175,0.0,-1.0
88,177,0.0,-4.0
89,179,1.0,-1.0
90,181,0.0,-2.0
91,183,-1.0,-2.0
92,185,0.0,1.0
93,187,0.0,-1.0
94,189,0.0,-1.0
95,191,1.0,-1.0
96,193,0.0,4.0
97,195,1.0,-5.0
98,197,-2.0,-3.0
99,199,0.0,1.0
100,201,2.0,2.0
101,203,-2.0,15.0
102,205,0.0,2.0
103,207,1.0,2.0
104,209,0.0,3.0
105,211,0.0,-3.0
106,213,-1.0,3.0
107,215,0.0,-1.0
108,217,0.0,-3.0
109,219,0.0,2.0
110,221,-1.0,1.0
111,223,0.0,-3.0
112,225,0.0,2.0
113,227,0.0,-1.0
114,229,0.0,-1.0
115,231,0.0,-2.0
116,233,0.0,-2.0
117,235,1.0,-1.0
118,237,-1.0,-6.0
119,239,2.0,6.0
120,241,-2.0,0.0
121,243,0.0,0.0
122,245,0.0,-1.0
123,247,0.0,-9.0
124,249,0.0,4.0
125,251,0.0,3.0
126,253,1.0,-1.0
127,255,-1.0,-1.0
128,257,-0.0,7.0
129,259,0.0,4.0
130,261,-1.0,-1.0
131,263,0.0,-1.0
132,265,0.0,-1.0
133,267,0.0,-1.0
134,269,0.0,-1.0
135,271,0.0,-2.0
136,273,0.0,-1.0
137,275,0.0,-7.0
138,277,0.0,1.0
139,279,0.0,4.0
140,281,0.0,-1.0
141,283,0.0,-4.0
142,285,0.0,3.0
143,287,0.0,-3.0
144,289,1.0,1.0
145,291,0.0,0.0
146,293,-1.0,-1.0
147,295,-1.0,-1.0
148,297,0.0,-1.0
149,299,0.0,-1.0
150,301,0.0,-1.0
151,303,1.0,-1.0
152,305,0.0,2.0
153,307,0.0,4.0
154,309,2.0,3.0
155,311,-2.0,-1.0
156,313,0.0,1.0
157,315,0.0,-1.0
158,317,0.0,-4.0
159,319,1.0,2.0
160,321,0.0,-5.0
161,323,-1.0,3.0
162,325,0.0,2.0
163,327,0.0,-2.0
164,329,1.0,-3.0
165,331,0.0,-5.0
166,333,1.0,-4.0
167,335,-1.0,7.0
168,337,-1.0,-3.0
169,339,0.0,1.0
170,341,0.0,3.0
171,343,0.0,1.0
172,345,0.0,3.0
173,347,2.0,2.0
174,349,-1.0,0.0
175,351,2.0,1.0
176,353,-2.0,-3.0
177,355,0.0,-3.0
178,357,1.0,5.0
179,359,-1.0,-1.0
180,361,-1.0,1.0
181,363,0.0,3.0
182,365,1.0,4.0
183,367,0.0,7.0
184,369,-1.0,-1.0
185,371,1.0,-2.0
186,373,0.0,-4.0
187,375,0.0,-4.0
188,377,-1.0,-2.0
189,379,1.0,9.0
190,381,0.0,2.0
191,383,0.0,-3.0
192,385,-1.0,-2.0
193,387,2.0,-2.0
194,389,-1.0,-1.0
195,391,1.0,-1.0
196,393,-1.0,-1.0
197,395,2.0,0.0
198,397,-2.0,-2.0
199,399,0.0,-5.0
200,401,-1.0,3.0
201,403,0.0,2.0
202,405,0.0,-2.0
203,407,2.0,-3.0
204,409,-1.0,8.0
205,411,0.0,4.0
206,413,1.0,3.0
207,415,0.0,0.0
208,417,0.0,0.0
209,419,1.0,5.0
210,421,-1.0,-3.0
211,423,-1.0,-4.0
212,425,1.0,-3.0
213,427,-1.0,5.0
214,429,0.0,-1.0
215,431,0.0,-1.0
216,433,-1.0,-5.0
217,435,2.0,4.0
218,437,-1.0,-5.0
219,439,2.0,1.0
220,441,-1.0,7.0
221,443,0.0,5.0
222,445,1.0,4.0
223,447,-2.0,-6.0
224,449,0.0,4.0
225,451,1.0,-2.0
226,453,-2.0,-1.0
227,455,0.0,1.0
228,457,0.0,-1.0
229,459,0.0,-1.0
230,461,1.0,-1.0
231,463,0.0,-1.0
232,465,0.0,-1.0
233,467,0.0,-1.0
234,469,0.0,-1.0
235,471,-1.0,-1.0
236,473,-0.0,-1.0
237,475,0.0,1.0
238,477,0.0,-1.0
239,479,0.0,-2.0
240,481,1.0,-2.0
241,483,0.0,-1.0
242,485,-1.0,-2.0
243,487,0.0,1.0
244,489,1.0,-8.0
245,491,0.0,3.0
246,493,0.0,4.0
247,495,0.0,-1.0
248,497,0.0,-1.0
249,499,1.0,-2.0
250,501,-2.0,-1.0
251,503,0.0,3.0
252,505,1.0,3.0
253,507,-1.0,3.0
254,509,0.0,-1.0
255,511,0.0,-2.0
256,513,1.0,-2.0
257,515,1.0,2.0
258,517,-1.0,-5.0
259,519,0.0,1.0
260,521,2.0,2.0
261,523,-3.0,5.0
262,525,0.0,1.0
263,527,1.0,-1.0
264,529,0.0,1.0
265,531,-1.0,3.0
266,533,1.0,-4.0
267,535,0.0,4.0
268,537,0.0,0.0
269,539,0.0,-4.0
270,541,-0.0,1.0
271,543,0.0,-1.0
272,545,0.0,-2.0
273,547,0.0,1.0
274,549,1.0,3.0
275,551,-1.0,-4.0
276,553,0.0,1.0
277,555,0.0,3.0
278,557,-0.0,-3.0
279,559,0.0,-2.0
280,561,0.0,-1.0
281,563,1.0,1.0
282,565,-0.0,4.0
283,567,-1.0,-5.0
284,569,0.0,1.0
285,571,0.0,4.0
286,573,0.0,-4.0
287,575,1.0,-1.0
288,577,0.0,-1.0
289,579,0.0,-1.0
290,581,1.0,5.0
291,583,-1.0,-4.0
292,585,0.0,1.0
293,587,0.0,3.0
294,589,1.0,-4.0
295,591,-1.0,2.0
296,593,0.0,2.0
297,595,0.0,1.0
298,597,0.0,1.0
299,599,0.0,1.0
300,601,0.0,1.0
301,603,1.0,1.0
302,605,0.0,-4.0
303,607,1.0,-1.0
304,609,-2.0,3.0
305,611,0.0,2.0
306,613,0.0,-2.0
307,615,1.0,-2.0
308,617,0.0,-3.0
309,619,-1.0,2.0
310,621,0.0,1.0
311,623,0.0,-1.0
312,625,0.0,-1.0
313,627,1.0,-1.0
314,629,0.0,-1.0
315,631,0.0,-1.0
316,633,0.0,-1.0
317,635,0.0,-1.0
318,637,0.0,4.0
319,639,1.0,-5.0
320,641,0.0,-2.0
321,643,1.0,5.0
322,645,-1.0,12.0
323,647,1.0,2.0
324,649,-1.0,2.0
325,651,1.0,1.0
326,653,-0.0,2.0
327,655,0.0,-3.0
328,657,-1.0,-6.0
329,659,1.0,8.0
330,661,-1.0,-3.0
331,663,-1.0,2.0
332,665,0.0,1.0
333,667,2.0,-1.0
334,669,-1.0,-2.0
335,671,0.0,2.0
336,673,0.0,-1.0
337,675,0.0,-2.0
338,677,0.0,-2.0
339,679,0.0,-1.0
340,681,1.0,-1.0
341,683,-1.0,-5.0
342,685,1.0,4.0
343,687,-2.0,1.0
344,689,0.0,-1.0
345,691,-1.0,-9.0
346,693,1.0,4.0
347,695,0.0,3.0
348,697,1.0,-1.0
349,699,-2.0,-2.0
350,701,1.0,1.0
351,703,-0.0,7.0
352,705,-1.0,-13.0
353,707,0.0,7.0
354,709,0.0,5.0
355,711,2.0,-1.0
356,713,-1.0,-4.0
357,715,1.0,3.0
358,717,-2.0,3.0
359,719,0.0,3.0
360,721,1.0,2.0
361,723,-1.0,-1.0
362,725,0.0,-2.0
363,727,-1.0,-2.0
364,729,0.0,-1.0
365,731,1.0,1.0
366,733,1.0,2.0
367,735,-0.0,-5.0
368,737,-1.0,3.0
369,739,0.0,2.0
370,741,0.0,-2.0
371,743,0.0,-3.0
372,745,1.0,1.0
373,747,0.0,-2.0
374,749,0.0,1.0
375,751,-1.0,-9.0
376,753,1.0,4.0
377,755,0.0,3.0
378,757,0.0,-1.0
379,759,0.0,-2.0
380,761,0.0,1.0
381,763,-1.0,-2.0
382,765,1.0,1.0
383,767,-1.0,2.0
384,769,0.0,-2.0
385,771,0.0,-1.0
386,773,1.0,-1.0
387,775,0.0,-1.0
388,777,0.0,-1.0
389,779,0.0,-5.0
390,781,0.0,2.0
391,783,1.0,3.0
392,785,-2.0,-3.0
393,787,0.0,3.0
394,789,0.0,4.0
395,791,1.0,4.0
396,793,1.0,-2.0
397,795,-1.0,1.0
398,797,-1.0,-3.0
399,799,1.0,-4.0
400,801,0.0,-3.0
401,803,-1.0,8.0
402,805,0.0,1.0
403,807,0.0,-1.0
404,809,0.0,-2.0
405,811,1.0,-3.0
406,813,0.0,-3.0
407,815,0.0,5.0
408,817,0.0,-2.0
409,819,-1.0,-1.0
410,821,0.0,1.0
411,823,1.0,4.0
412,825,0.0,5.0
413,827,1.0,-1.0
414,829,-2.0,-1.0
415,831,1.0,5.0
416,833,1.0,4.0
417,835,0.0,-3.0
418,837,-1.0,2.0
419,839,2.0,7.0
420,841,-2.0,-5.0
421,843,0.0,-3.0
422,845,0.0,-2.0
423,847,-1.0,-1.0
424,849,2.0,-1.0
425,851,-1.0,-1.0
426,853,0.0,-2.0
427,855,0.0,-2.0
428,857,0.0,-1.0
429,859,0.0,-2.0
430,861,-2.0,-2.0
431,863,0.0,2.0
432,865,0.0,-2.0
433,867,1.0,-1.0
434,869,2.0,-1.0
435,871,-1.0,2.0
436,873,-1.0,-2.0
437,875,0.0,-1.0
438,877,1.0,-2.0
439,879,0.0,2.0
440,881,-0.0,1.0
441,883,0.0,0.0
