,index,note length,pitch
0,1,-2.0,5.0
1,3,0.0,-5.0
2,5,0.0,-3.0
3,7,-1.0,5.0
4,9,0.0,-2.0
5,11,-1.0,-3.0
6,13,1.0,-4.0
7,15,0.0,-5.0
8,17,-1.0,10.0
9,19,0.0,-3.0
10,21,1.0,-7.0
11,23,0.0,2.0
12,25,-1.0,1.0
13,27,1.0,1.0
14,29,-1.0,6.0
15,31,0.0,-1.0
16,33,-1.0,-2.0
17,35,0.0,5.0
18,37,1.0,-3.0
19,39,-2.0,-4.0
20,41,1.0,7.0
21,43,1.0,-3.0
22,45,-2.0,3.0
23,47,2.0,-3.0
24,49,-2.0,-4.0
25,51,1.0,7.0
26,53,0.0,-3.0
27,55,0.0,-4.0
28,57,0.0,9.0
29,59,0.0,1.0
30,61,0.0,1.0
31,63,2.0,-4.0
32,65,-1.0,5.0
33,67,0.0,-5.0
34,69,0.0,-3.0
35,71,-1.0,5.0
36,73,1.0,-2.0
37,75,-1.0,-3.0
38,77,1.0,-4.0
39,79,0.0,-5.0
40,81,-1.0,1.0
41,83,0.0,1.0
42,85,1.0,8.0
43,87,-1.0,-10.0
44,89,0.0,5.0
45,91,0.0,4.0
46,93,1.0,3.0
47,95,-1.0,-1.0
48,97,2.0,-1.0
49,99,-2.0,-1.0
50,101,0.0,0.0
51,103,0.0,0.0
