,note length,pitch
0,0.0,-4.0
1,0.0,-5.0
2,1.0,-3.0
3,-1.0,3.0
4,0.0,5.0
5,1.0,4.0
6,0.0,0.0
7,-1.0,0.0
8,1.0,0.0
9,-2.0,0.0
10,0.0,1.0
11,0.0,-1.0
12,1.0,-1.0
13,0.0,1.0
14,0.0,5.0
15,-1.0,-5.0
16,1.0,7.0
17,0.0,-5.0
18,0.0,-2.0
19,2.0,0.0
20,-2.0,-7.0
21,0.0,3.0
22,0.0,4.0
23,1.0,5.0
24,0.0,-1.0
25,0.0,-1.0
26,-1.0,-10.0
27,2.0,8.0
28,-2.0,-1.0
29,-1.0,-10.0
30,0.0,3.0
31,0.0,3.0
32,0.0,4.0
33,1.0,0.0
34,0.0,0.0
35,-1.0,0.0
36,1.0,0.0
37,0.0,-4.0
38,-1.0,-7.0
39,0.0,6.0
40,0.0,0.0
41,2.0,5.0
42,-1.0,0.0
43,-1.0,0.0
44,1.0,0.0
45,1.0,5.0
46,-1.0,-1.0
47,0.0,-1.0
48,-1.0,-7.0
49,1.0,5.0
50,-1.0,-1.0
51,0.0,19.0
52,0.0,-20.0
53,1.0,1.0
54,-0.0,-2.0
55,0.0,-2.0
56,1.0,-3.0
57,-1.0,2.0
58,0.0,1.0
59,0.0,-3.0
60,0.0,-4.0
61,0.0,-3.0
62,0.0,-1.0
63,0.0,-1.0
64,0.0,-2.0
65,0.0,1.0
66,0.0,7.0
67,1.0,5.0
68,1.0,-2.0
69,-2.0,-2.0
70,0.0,-1.0
71,0.0,3.0
72,0.0,-2.0
73,0.0,5.0
74,0.0,4.0
75,0.0,3.0
76,1.0,4.0
77,0.0,0.0
78,0.0,0.0
79,1.0,-7.0
80,-1.0,7.0
81,-1.0,-7.0
82,0.0,7.0
83,0.0,-7.0
84,1.0,8.0
85,-1.0,-8.0
86,2.0,7.0
87,-1.0,0.0
88,1.0,-7.0
89,-2.0,7.0
90,0.0,-7.0
91,0.0,7.0
92,0.0,-7.0
93,0.0,7.0
94,0.0,-2.0
95,-0.0,-2.0
96,0.0,1.0
97,0.0,1.0
98,0.0,-5.0
99,-1.0,0.0
100,0.0,1.0
101,0.0,1.0
102,1.0,1.0
103,-1.0,-3.0
104,2.0,-3.0
105,0.0,-4.0
106,-1.0,8.0
107,0.0,-1.0
108,0.0,3.0
109,1.0,2.0
110,-1.0,-10.0
111,2.0,5.0
112,-2.0,0.0
113,3.0,0.0
114,-2.0,-1.0
115,0.0,1.0
116,1.0,3.0
117,0.0,-3.0
118,0.0,2.0
119,-1.0,1.0
120,2.0,-3.0
121,1.0,8.0
122,-2.0,-3.0
123,-1.0,2.0
124,2.0,1.0
125,0.0,0.0
126,-0.0,0.0
127,0.0,2.0
128,-1.0,-5.0
129,1.0,3.0
130,0.0,0.0
131,-1.0,-5.0
132,0.0,-3.0
133,0.0,7.0
134,1.0,0.0
135,-2.0,0.0
136,0.0,-7.0
137,0.0,1.0
138,0.0,-1.0
139,0.0,-1.0
140,0.0,1.0
141,0.0,7.0
142,1.0,-2.0
143,0.0,-5.0
144,-1.0,-4.0
145,0.0,1.0
146,0.0,3.0
147,0.0,5.0
148,0.0,-1.0
149,1.0,-1.0
150,-1.0,-1.0
151,0.0,-1.0
152,0.0,2.0
153,2.0,-2.0
154,-1.0,-4.0
155,0.0,2.0
156,2.0,1.0
157,-3.0,-7.0
158,0.0,1.0
159,1.0,1.0
160,-1.0,5.0
161,-1.0,-2.0
162,0.0,2.0
163,3.0,-2.0
164,-2.0,-5.0
165,0.0,1.0
166,1.0,1.0
167,-1.0,8.0
168,2.0,-3.0
169,-1.0,-5.0
170,1.0,3.0
171,-2.0,0.0
172,1.0,-2.0
173,0.0,0.0
174,0.0,-1.0
175,1.0,-2.0
176,-1.0,0.0
177,-1.0,1.0
178,0.0,2.0
179,1.0,-1.0
180,-1.0,0.0
181,-1.0,-2.0
182,0.0,2.0
183,3.0,-2.0
184,-2.0,-2.0
185,0.0,-3.0
186,0.0,0.0
187,1.0,0.0
188,-2.0,-1.0
189,2.0,1.0
190,-1.0,1.0
191,2.0,-1.0
192,-4.0,-1.0
193,1.0,1.0
194,1.0,1.0
195,-2.0,-1.0
196,2.0,1.0
197,0.0,-1.0
198,-2.0,5.0
199,3.0,2.0
200,0.0,-7.0
201,-3.0,6.0
202,0.0,1.0
203,1.0,-2.0
204,-1.0,-2.0
205,0.0,-3.0
206,1.0,1.0
207,0.0,-4.0
208,0.0,3.0
209,1.0,0.0
210,-2.0,-1.0
211,-1.0,1.0
212,1.0,5.0
213,-1.0,-5.0
214,0.0,3.0
215,0.0,-3.0
216,0.0,3.0
217,1.0,-3.0
218,0.0,0.0
