,note length,pitch
0,-1.6,-2.0
1,0.0,2.0
2,0.0,1.0
3,0.0,2.0
4,1.2,-3.0
5,-1.4,-4.0
6,0.8,2.0
7,-1.0,-2.0
8,0.0,2.0
9,0.4,2.0
10,0.4,1.0
11,-1.0,-1.0
12,0.0,-2.0
13,0.8,-3.0
14,-0.6,5.0
15,0.8,-2.0
16,-0.6,-5.0
17,0.8,3.0
18,-1.0,-2.0
19,-0.6,4.0
20,0.4,-5.0
21,-1.0,15.0
22,1.8,-2.0
23,-0.6,4.0
24,0.2,-5.0
25,-1.4,1.0
26,1.6,-3.0
27,-2.0,2.0
28,-1.0,-2.0
29,-0.6,-2.0
30,0.0,-3.0
31,0.0,-4.0
32,2.2,-3.0
33,-0.8,2.0
34,0.6,-9.0
35,-0.4,5.0
36,0.4,4.0
37,-1.0,3.0
38,-0.4,4.0
39,0.0,1.0
40,0.4,-3.0
41,0.2,2.0
42,-1.4,-2.0
43,0.0,-2.0
44,0.0,-3.0
45,0.0,3.0
46,0.0,2.0
47,0.0,2.0
48,0.4,-4.0
49,0.6,2.0
50,-1.4,2.0
51,0.0,-2.0
52,0.8,-2.0
53,0.0,0.0
54,-1.0,2.0
55,0.0,-2.0
56,0.0,-3.0
57,0.0,-1.0
58,0.4,-1.0
59,0.0,5.0
60,0.8,-3.0
61,-0.6,3.0
62,0.4,4.0
63,-1.6,-4.0
64,0.8,-3.0
65,-1.0,-5.0
66,0.8,-2.0
67,-1.0,4.0
68,0.4,3.0
69,-1.0,-1.0
70,0.4,-1.0
71,0.0,-1.0
72,0.0,-1.0
73,0.0,3.0
74,0.0,4.0
75,1.4,4.0
76,-0.6,-2.0
77,0.4,-2.0
78,-1.0,-1.0
79,0.0,-1.0
80,-0.6,4.0
81,1.4,3.0
82,-1.6,-3.0
83,1.4,-5.0
84,-1.2,3.0
85,0.8,2.0
86,-1.0,-5.0
87,0.4,3.0
88,0.2,-3.0
89,-0.4,3.0
90,-0.6,-1.0
91,0.4,-1.0
92,-0.6,-1.0
93,-0.6,-2.0
94,0.0,2.0
95,0.0,5.0
96,0.0,3.0
97,0.8,4.0
98,0.8,3.0
99,-2.0,-3.0
100,1.8,-2.0
101,-0.6,5.0
102,-1.0,-5.0
103,0.6,-3.0
104,-1.4,3.0
105,1.4,3.0
106,-2.2,-1.0
107,0.0,-2.0
108,0.0,-2.0
109,0.4,-1.0
110,1.4,1.0
111,-0.6,-5.0
112,-1.0,-3.0
113,0.8,-2.0
114,0.4,10.0
115,0.0,-5.0
116,-1.6,-3.0
117,1.4,-2.0
118,-1.6,0.0
119,0.0,1.0
120,-1.0,2.0
121,1.4,2.0
122,0.0,1.0
123,-0.6,2.0
124,-1.0,-2.0
125,0.4,-3.0
126,0.0,-1.0
127,0.0,-2.0
128,0.8,5.0
129,0.0,0.0
