,index,note length,pitch
0,1,1.0,1.0
1,3,-2.0,5.0
2,5,2.0,3.0
3,7,-2.0,2.0
4,9,1.0,1.0
5,11,0.0,1.0
6,13,0.0,-5.0
7,15,0.0,3.0
8,17,0.0,-2.0
9,19,1.0,-5.0
10,21,-1.0,-3.0
11,23,-1.0,-4.0
12,25,2.0,5.0
13,27,-2.0,-5.0
14,29,1.0,2.0
15,31,0.0,2.0
16,33,0.0,1.0
17,35,-1.0,2.0
18,37,0.0,1.0
19,39,0.0,2.0
20,41,1.0,-3.0
21,43,-1.0,-3.0
22,45,0.0,-5.0
23,47,-1.0,-3.0
24,49,3.0,1.0
25,51,-1.0,7.0
26,53,-1.0,-2.0
27,55,-1.0,2.0
28,57,1.0,1.0
29,59,0.0,2.0
30,61,0.0,-7.0
31,63,0.0,-1.0
32,65,0.0,1.0
33,67,0.0,3.0
34,69,-1.0,2.0
35,71,1.0,1.0
36,73,1.0,-8.0
37,75,-1.0,3.0
38,77,0.0,-3.0
39,79,0.0,2.0
40,81,0.0,3.0
41,83,-1.0,3.0
42,85,0.0,3.0
43,87,1.0,-1.0
44,89,-1.0,8.0
45,91,2.0,3.0
46,93,-1.0,-7.0
47,95,0.0,3.0
48,97,-1.0,-2.0
49,99,1.0,-1.0
50,101,0.0,1.0
51,103,0.0,-4.0
52,105,0.0,-1.0
53,107,0.0,-2.0
54,109,0.0,-2.0
55,111,0.0,1.0
56,113,0.0,-5.0
57,115,-1.0,4.0
58,117,0.0,-1.0
59,119,1.0,-3.0
60,121,0.0,1.0
61,123,0.0,-5.0
62,125,0.0,-3.0
63,127,0.0,-4.0
64,129,1.0,7.0
65,131,0.0,1.0
66,133,-3.0,11.0
67,135,0.0,1.0
68,137,0.0,-1.0
69,139,1.0,-2.0
70,141,0.0,-3.0
71,143,0.0,1.0
72,145,0.0,1.0
73,147,-1.0,-5.0
74,149,-0.0,4.0
75,151,0.0,1.0
76,153,0.0,-2.0
77,155,2.0,-2.0
78,157,-0.0,1.0
79,159,0.0,-3.0
80,161,0.0,-1.0
81,163,0.0,-2.0
82,165,0.0,-2.0
83,167,-0.0,4.0
84,169,-1.0,3.0
85,171,0.0,4.0
86,173,0.0,-1.0
87,175,0.0,1.0
88,177,0.0,-1.0
89,179,1.0,-4.0
90,181,-1.0,3.0
91,183,0.0,2.0
92,185,1.0,-2.0
93,187,-1.0,-3.0
94,189,2.0,1.0
95,191,1.0,-5.0
96,193,-1.0,-3.0
97,195,-1.0,-4.0
98,197,2.0,7.0
99,199,-1.0,12.0
100,201,0.0,1.0
101,203,0.0,-2.0
102,205,0.0,-1.0
103,207,0.0,-2.0
104,209,-2.0,-1.0
105,211,0.0,1.0
106,213,0.0,-1.0
107,215,2.0,-2.0
108,217,2.0,1.0
109,219,-3.0,12.0
110,221,0.0,-1.0
111,223,1.0,1.0
112,225,-1.0,-5.0
113,227,0.0,-1.0
114,229,0.0,1.0
115,231,0.0,-4.0
116,233,0.0,-1.0
117,235,1.0,1.0
118,237,0.0,-3.0
119,239,-2.0,-2.0
120,241,0.0,2.0
121,243,0.0,2.0
122,245,1.0,1.0
123,247,-1.0,2.0
124,249,1.0,1.0
125,251,0.0,-2.0
126,253,0.0,1.0
127,255,0.0,-2.0
128,257,0.0,-1.0
129,259,0.0,-2.0
130,261,0.0,-1.0
131,263,0.0,-2.0
132,265,1.0,1.0
133,267,-1.0,12.0
134,269,0.0,-1.0
135,271,1.0,1.0
136,273,-1.0,-5.0
137,275,0.0,-1.0
138,277,1.0,1.0
139,279,-1.0,-3.0
140,281,0.0,-1.0
141,283,1.0,1.0
142,285,-1.0,-4.0
143,287,0.0,2.0
144,289,0.0,1.0
145,291,0.0,2.0
146,293,0.0,2.0
147,295,0.0,-1.0
148,297,0.0,-1.0
149,299,0.0,-2.0
150,301,0.0,-1.0
