,index,note length,pitch
0,1,0.0,1.0
1,3,1.0,2.0
2,5,2.0,0.0
3,7,-2.0,2.0
4,9,0.0,2.0
5,11,0.0,1.0
6,13,2.0,0.0
7,15,-3.0,-8.0
8,17,0.0,2.0
9,19,0.0,-1.0
10,21,0.0,5.0
11,23,1.0,-2.0
12,25,0.0,2.0
13,27,-0.0,-1.0
14,29,-1.0,-2.0
15,31,0.0,-2.0
16,33,1.0,1.0
17,35,-0.0,-4.0
18,37,-1.0,-4.0
19,39,0.0,-3.0
20,41,2.0,-1.0
21,43,-1.0,8.0
22,45,0.0,4.0
23,47,0.0,-1.0
24,49,1.0,-3.0
25,51,-1.0,2.0
26,53,0.0,-2.0
27,55,0.0,-2.0
28,57,0.0,-2.0
29,59,-0.0,1.0
30,61,0.0,3.0
31,63,0.0,3.0
32,65,2.0,3.0
33,67,-2.0,-4.0
34,69,0.0,3.0
35,71,0.0,-2.0
36,73,0.0,-1.0
37,75,0.0,1.0
38,77,1.0,4.0
39,79,0.0,-5.0
40,81,0.0,1.0
41,83,1.0,4.0
42,85,-1.0,3.0
43,87,0.0,5.0
44,89,0.0,-2.0
45,91,0.0,-1.0
46,93,0.0,-1.0
47,95,0.0,-1.0
48,97,0.0,-8.0
49,99,0.0,3.0
50,101,0.0,4.0
51,103,-1.0,-1.0
52,105,0.0,1.0
53,107,0.0,-1.0
54,109,1.0,-4.0
55,111,0.0,-1.0
56,113,0.0,-2.0
57,115,0.0,-1.0
58,117,-1.0,10.0
59,119,1.0,4.0
60,121,1.0,-2.0
61,123,-3.0,1.0
62,125,0.0,-1.0
63,127,2.0,-3.0
64,129,0.0,-2.0
65,131,-2.0,-2.0
66,133,2.0,3.0
67,135,-2.0,1.0
68,137,1.0,-1.0
69,139,0.0,-2.0
70,141,-1.0,-2.0
71,143,1.0,1.0
72,145,0.0,-3.0
73,147,1.0,-4.0
74,149,-2.0,5.0
75,151,1.0,2.0
76,153,-1.0,-2.0
77,155,2.0,-1.0
78,157,-1.0,3.0
79,159,-1.0,2.0
80,161,1.0,1.0
81,163,-1.0,2.0
82,165,0.0,-2.0
83,167,1.0,-1.0
84,169,0.0,-2.0
85,171,1.0,3.0
86,173,0.0,-3.0
87,175,0.0,3.0
88,177,-1.0,-3.0
89,179,1.0,0.0
90,181,-2.0,2.0
91,183,1.0,1.0
92,185,0.0,-6.0
93,187,0.0,3.0
94,189,0.0,3.0
95,191,-1.0,-1.0
96,193,0.0,1.0
97,195,0.0,-1.0
98,197,0.0,-1.0
99,199,1.0,-1.0
100,201,0.0,-2.0
101,203,0.0,1.0
102,205,0.0,4.0
103,207,-1.0,5.0
104,209,0.0,1.0
105,211,0.0,2.0
106,213,1.0,-1.0
107,215,0.0,-3.0
108,217,-1.0,-2.0
109,219,0.0,-2.0
110,221,1.0,-3.0
111,223,-1.0,10.0
112,225,0.0,1.0
113,227,0.0,-2.0
114,229,0.0,-2.0
115,231,0.0,-3.0
116,233,0.0,1.0
117,235,0.0,-1.0
118,237,1.0,-1.0
119,239,0.0,-3.0
120,241,1.0,0.0
121,243,0.0,0.0
122,245,-2.0,-1.0
123,247,1.0,1.0
124,249,-1.0,0.0
125,251,1.0,-2.0
126,253,0.0,-2.0
127,255,1.0,-3.0
128,257,0.0,4.0
129,259,0.0,3.0
130,261,-1.0,9.0
131,263,0.0,-5.0
132,265,-1.0,-2.0
133,267,2.0,1.0
134,269,0.0,-2.0
135,271,0.0,1.0
136,273,-1.0,-7.0
137,275,1.0,2.0
138,277,1.0,1.0
139,279,-3.0,3.0
140,281,0.0,2.0
141,283,0.0,-2.0
142,285,2.0,-2.0
143,287,0.0,-5.0
144,289,-2.0,5.0
145,291,1.0,-1.0
146,293,0.0,-2.0
147,295,0.0,-2.0
148,297,2.0,-1.0
149,299,-2.0,4.0
150,301,-1.0,2.0
151,303,1.0,1.0
152,305,1.0,-2.0
153,307,-0.0,2.0
154,309,-1.0,-3.0
155,311,1.0,-4.0
156,313,-1.0,2.0
157,315,0.0,0.0
