,index,note length,pitch
0,1,0.0,5.0
1,3,0.0,-5.0
2,5,0.0,-2.0
3,7,1.0,0.0
4,9,-1.0,-2.0
5,11,3.0,4.0
6,13,-2.0,-4.0
7,15,-1.0,0.0
8,17,1.0,-1.0
9,19,1.0,1.0
10,21,-1.0,-3.0
11,23,-0.0,0.0
12,25,0.0,-2.0
13,27,1.0,2.0
14,29,-1.0,8.0
15,31,0.0,0.0
16,33,0.0,2.0
17,35,1.0,2.0
18,37,-2.0,-2.0
19,39,-1.0,-2.0
20,41,1.0,-1.0
21,43,-0.0,-2.0
22,45,1.0,2.0
23,47,-2.0,-2.0
24,49,1.0,0.0
25,51,0.0,-2.0
26,53,1.0,2.0
27,55,-1.0,-2.0
28,57,0.0,0.0
29,59,0.0,0.0
30,61,2.0,1.0
31,63,-2.0,-1.0
32,65,0.0,0.0
33,67,-0.0,-3.0
34,69,-2.0,-2.0
35,71,3.0,2.0
36,73,-1.0,0.0
37,75,-1.0,0.0
38,77,0.0,3.0
39,79,0.0,2.0
40,81,0.0,0.0
41,83,1.0,2.0
42,85,2.0,0.0
43,87,-3.0,-2.0
44,89,1.0,0.0
45,91,-1.0,0.0
46,93,1.0,-3.0
47,95,0.0,0.0
48,97,-0.0,-4.0
49,99,-0.0,0.0
50,101,0.0,0.0
51,103,-1.0,-3.0
52,105,0.0,1.0
53,107,1.0,2.0
54,109,1.0,2.0
55,111,-1.0,-4.0
56,113,-1.0,-1.0
57,115,0.0,-2.0
58,117,0.0,-2.0
59,119,0.0,2.0
60,121,0.0,2.0
61,123,0.0,-4.0
62,125,1.0,-3.0
63,127,-0.0,2.0
64,129,1.0,-2.0
65,131,-2.0,2.0
66,133,0.0,1.0
67,135,0.0,2.0
68,137,0.0,2.0
69,139,0.0,3.0
70,141,0.0,-2.0
71,143,0.0,2.0
72,145,0.0,1.0
73,147,0.0,3.0
74,149,0.0,3.0
75,151,2.0,5.0
76,153,0.0,-3.0
77,155,-1.0,5.0
78,157,0.0,-6.0
79,159,2.0,-1.0
80,161,-3.0,-2.0
81,163,0.0,2.0
82,165,2.0,2.0
83,167,-1.0,-4.0
84,169,1.0,2.0
85,171,-1.0,-5.0
86,173,2.0,3.0
87,175,-1.0,2.0
88,177,0.0,2.0
89,179,0.0,3.0
90,181,0.0,-3.0
91,183,-0.0,0.0
92,185,0.0,-2.0
93,187,3.0,2.0
94,189,-2.0,1.0
95,191,0.0,2.0
96,193,-0.0,-3.0
97,195,0.0,1.0
98,197,1.0,-3.0
99,199,-2.0,2.0
100,201,0.0,-4.0
101,203,0.0,2.0
102,205,1.0,-3.0
103,207,0.0,-2.0
104,209,-0.0,0.0
105,211,0.0,-2.0
106,213,1.0,2.0
107,215,-2.0,1.0
108,217,0.0,2.0
109,219,0.0,2.0
110,221,1.0,3.0
111,223,0.0,2.0
112,225,1.0,2.0
113,227,-2.0,-2.0
114,229,0.0,0.0
115,231,1.0,-3.0
116,233,1.0,0.0
117,235,-2.0,7.0
118,237,2.0,-4.0
119,239,0.0,-3.0
120,241,-1.0,-4.0
121,243,-1.0,4.0
122,245,0.0,3.0
123,247,1.0,4.0
124,249,0.0,-4.0
125,251,1.0,-3.0
126,253,0.0,1.0
127,255,-1.0,-1.0
128,257,-1.0,-1.0
129,259,1.0,1.0
130,261,1.0,3.0
131,263,-2.0,-2.0
132,265,2.0,-3.0
133,267,-2.0,2.0
134,269,0.0,1.0
135,271,0.0,4.0
136,273,-1.0,-2.0
137,275,0.0,-1.0
138,277,1.0,-1.0
139,279,0.0,-1.0
140,281,0.0,-2.0
141,283,0.0,-2.0
142,285,0.0,-1.0
143,287,0.0,1.0
144,289,0.0,2.0
145,291,0.0,2.0
146,293,0.0,-4.0
147,295,0.0,-5.0
148,297,-1.0,4.0
149,299,0.0,1.0
150,301,0.0,-2.0
151,303,0.0,-2.0
152,305,1.0,1.0
153,307,0.0,2.0
154,309,0.0,1.0
155,311,0.0,2.0
156,313,0.0,2.0
157,315,0.0,3.0
158,317,0.0,-2.0
159,319,0.0,2.0
160,321,0.0,2.0
161,323,1.0,-1.0
162,325,0.0,-3.0
163,327,2.0,-1.0
164,329,-4.0,-1.0
165,331,0.0,-1.0
166,333,0.0,-2.0
167,335,3.0,2.0
168,337,-2.0,-2.0
169,339,0.0,2.0
170,341,1.0,-2.0
171,343,3.0,-3.0
172,345,0.0,0.0
