,index,note length,pitch
0,1,1.0,2.0
1,3,0.0,-2.0
2,5,1.0,-2.0
3,7,-1.0,-2.0
4,9,1.0,4.0
5,11,0.0,-4.0
6,13,-1.0,4.0
7,15,-1.0,0.0
8,17,0.0,2.0
9,19,0.0,-2.0
10,21,0.0,2.0
11,23,1.0,-4.0
12,25,0.0,-3.0
13,27,1.0,1.0
14,29,0.0,4.0
15,31,-0.0,-2.0
16,33,-1.0,-4.0
17,35,0.0,4.0
18,37,0.0,-2.0
19,39,0.0,-1.0
20,41,0.0,-2.0
21,43,0.0,-1.0
22,45,0.0,3.0
23,47,0.0,3.0
24,49,0.0,3.0
25,51,0.0,-1.0
26,53,0.0,-2.0
27,55,0.0,-3.0
28,57,0.0,1.0
29,59,0.0,2.0
30,61,-1.0,-3.0
31,63,2.0,1.0
32,65,-1.0,-3.0
33,67,0.0,3.0
34,69,0.0,-1.0
35,71,-1.0,-2.0
36,73,1.0,-1.0
37,75,0.0,-4.0
38,77,0.0,5.0
39,79,2.0,15.0
40,81,-2.0,-3.0
41,83,0.0,-1.0
42,85,-1.0,1.0
43,87,0.0,4.0
44,89,1.0,4.0
45,91,0.0,-1.0
46,93,-1.0,-2.0
47,95,0.0,-2.0
48,97,0.0,-1.0
49,99,0.0,1.0
50,101,1.0,2.0
51,103,0.0,-2.0
52,105,0.0,-1.0
53,107,0.0,-2.0
54,109,0.0,-1.0
55,111,0.0,-3.0
56,113,0.0,-3.0
57,115,0.0,3.0
58,117,0.0,-1.0
59,119,0.0,-2.0
60,121,0.0,-3.0
61,123,0.0,1.0
62,125,0.0,2.0
63,127,0.0,-2.0
64,129,0.0,-1.0
65,131,0.0,-2.0
66,133,0.0,-1.0
67,135,-1.0,3.0
68,137,2.0,3.0
69,139,-1.0,3.0
70,141,0.0,-1.0
71,143,0.0,-2.0
72,145,-1.0,-2.0
73,147,0.0,-1.0
74,149,0.0,1.0
75,151,1.0,2.0
76,153,0.0,-3.0
77,155,0.0,1.0
78,157,-1.0,-3.0
79,159,1.0,1.0
80,161,0.0,2.0
81,163,0.0,-1.0
82,165,-1.0,-2.0
83,167,2.0,-1.0
84,169,-0.0,1.0
85,171,-1.0,-5.0
86,173,1.0,15.0
87,175,1.0,12.0
88,177,-3.0,-2.0
89,179,2.0,1.0
90,181,0.0,-2.0
91,183,-1.0,-3.0
92,185,1.0,-1.0
93,187,-2.0,-4.0
94,189,1.0,2.0
95,191,0.0,2.0
96,193,0.0,-1.0
97,195,0.0,-2.0
98,197,1.0,-1.0
99,199,-1.0,-1.0
100,201,0.0,-1.0
101,203,0.0,-3.0
102,205,0.0,-1.0
103,207,0.0,-2.0
104,209,-1.0,-2.0
105,211,1.0,1.0
106,213,2.0,3.0
