,index,note length,pitch
0,1,0.0,0.0
1,3,1.0,0.0
2,5,-2.0,-10.0
3,7,2.0,2.0
4,9,-2.0,3.0
5,11,2.0,2.0
6,13,0.0,3.0
7,15,-0.0,3.0
8,17,0.0,0.0
9,19,0.0,0.0
10,21,-1.0,-1.0
11,23,0.0,-2.0
12,25,-0.0,0.0
13,27,1.0,3.0
14,29,-1.0,-3.0
15,31,1.0,3.0
16,33,0.0,-1.0
17,35,-1.0,-2.0
18,37,0.0,-3.0
19,39,1.0,6.0
20,41,0.0,0.0
21,43,-1.0,-1.0
22,45,1.0,-2.0
23,47,0.0,-3.0
24,49,0.0,-6.0
25,51,-0.0,12.0
26,53,0.0,-3.0
27,55,-1.0,0.0
28,57,1.0,2.0
29,59,-1.0,-2.0
30,61,0.0,-3.0
31,63,1.0,6.0
32,65,0.0,0.0
33,67,1.0,0.0
34,69,-2.0,-3.0
35,71,2.0,0.0
36,73,-2.0,-5.0
37,75,0.0,1.0
38,77,0.0,1.0
39,79,0.0,8.0
40,81,0.0,-2.0
41,83,0.0,1.0
42,85,1.0,-4.0
43,87,-2.0,-7.0
44,89,2.0,2.0
45,91,0.0,0.0
46,93,-0.0,5.0
47,95,0.0,0.0
