,note length,pitch
0,0.0,1.0
1,-1.0,-1.0
2,0.0,1.0
3,0.0,-1.0
4,1.8,-1.0
5,-0.6,-2.0
6,-0.6,-3.0
7,0.4,-2.0
8,1.2,5.0
9,-3.0,-8.0
10,1.4,3.0
11,-0.6,2.0
12,0.0,3.0
13,0.0,4.0
14,1.4,-5.0
15,-1.0,-8.0
16,1.6,6.0
17,-1.8,12.0
18,-1.6,-2.0
19,1.4,-3.0
20,-0.6,-2.0
21,0.0,-2.0
22,0.0,-3.0
23,0.0,-2.0
24,0.0,-3.0
25,0.0,-2.0
26,-1.0,-1.0
27,1.4,6.0
28,-0.6,5.0
29,1.4,5.0
30,-1.6,-13.0
31,0.0,3.0
32,0.0,2.0
33,0.0,8.0
34,0.0,0.0
35,1.4,-1.0
36,-2.6,-7.0
37,1.4,4.0
38,-0.6,3.0
39,0.0,-5.0
40,0.0,1.0
41,0.8,4.0
42,0.0,-12.0
43,0.4,5.0
44,-1.4,7.0
45,-1.0,3.0
46,0.8,-3.0
47,0.0,0.0
48,-1.0,0.0
49,0.0,3.0
50,0.0,-3.0
51,1.4,-1.0
52,0.0,0.0
53,0.0,0.0
54,-1.0,0.0
55,-1.0,4.0
56,0.0,-4.0
57,1.8,-1.0
58,0.0,0.0
59,0.0,0.0
60,-1.0,5.0
61,0.0,-3.0
62,0.0,-2.0
63,0.0,-2.0
64,0.4,-1.0
65,-1.0,1.0
66,1.4,-1.0
67,-1.6,-7.0
68,0.0,2.0
69,0.0,1.0
70,0.4,4.0
71,0.0,1.0
72,0.4,-3.0
73,0.0,2.0
74,-0.6,-2.0
75,-1.0,7.0
76,0.8,-3.0
77,0.4,1.0
78,-0.6,-2.0
79,0.4,-3.0
80,-1.0,-4.0
81,1.4,-3.0
82,0.0,19.0
83,-1.0,-5.0
84,0.0,3.0
85,0.0,-3.0
86,0.0,-4.0
87,0.0,-3.0
88,1.4,3.0
89,-3.0,-12.0
90,0.0,2.0
91,0.0,4.0
92,1.8,1.0
93,0.4,2.0
94,-0.6,3.0
95,0.4,4.0
96,0.2,3.0
97,-0.8,-3.0
98,0.4,-5.0
99,1.2,0.0
100,-2.4,-5.0
101,1.8,3.0
102,-1.6,-2.0
103,-0.6,2.0
104,0.0,-3.0
105,0.0,1.0
106,0.0,-4.0
107,0.0,1.0
108,0.4,-9.0
109,-1.0,2.0
110,0.4,3.0
111,0.0,3.0
112,0.0,4.0
113,0.0,5.0
114,0.0,4.0
115,0.0,3.0
116,2.2,-2.0
117,-1.6,0.0
118,-0.4,-1.0
119,1.2,0.0
120,0.8,0.0
121,-1.8,-1.0
122,-1.0,1.0
123,0.0,-4.0
124,0.8,-3.0
125,0.0,3.0
126,-1.0,-4.0
127,0.0,1.0
128,0.8,3.0
129,-0.6,4.0
130,0.4,0.0
131,0.2,0.0
132,-0.4,-4.0
133,1.4,7.0
134,-2.0,-3.0
135,0.0,-2.0
136,0.8,-2.0
137,-1.0,-3.0
138,-1.6,-4.0
139,0.8,-2.0
140,0.0,-3.0
141,0.0,7.0
142,-1.0,2.0
143,1.4,3.0
144,0.8,4.0
145,-1.6,-9.0
146,0.8,5.0
147,-0.6,-5.0
148,-0.6,2.0
149,0.0,3.0
150,0.0,4.0
151,0.4,3.0
152,-1.0,-7.0
153,0.8,4.0
154,-1.0,-7.0
155,0.4,3.0
156,0.0,-3.0
157,0.8,-2.0
158,0.6,5.0
159,0.0,0.0
