,index,note length,pitch
0,1,0.0,3.0
1,3,0.0,-2.0
2,5,0.0,-5.0
3,7,1.0,-3.0
4,9,-1.0,-5.0
5,11,0.0,3.0
6,13,0.0,-1.0
7,15,0.0,-1.0
8,17,0.0,4.0
9,19,0.0,3.0
10,21,-1.0,2.0
11,23,0.0,2.0
12,25,0.0,1.0
13,27,0.0,-3.0
14,29,1.0,1.0
15,31,-1.0,-2.0
16,33,0.0,2.0
17,35,0.0,-2.0
18,37,0.0,-2.0
19,39,0.0,-4.0
20,41,1.0,-2.0
21,43,0.0,-1.0
22,45,0.0,-1.0
23,47,0.0,-2.0
24,49,1.0,4.0
25,51,0.0,-4.0
26,53,0.0,-1.0
27,55,0.0,-1.0
28,57,0.0,6.0
29,59,0.0,-3.0
30,61,1.0,-2.0
31,63,0.0,4.0
32,65,-1.0,-4.0
33,67,1.0,-3.0
34,69,-2.0,0.0
35,71,1.0,-1.0
36,73,0.0,1.0
37,75,1.0,5.0
38,77,-2.0,-2.0
39,79,0.0,2.0
40,81,-0.0,2.0
41,83,0.0,3.0
42,85,1.0,-2.0
43,87,-1.0,4.0
44,89,0.0,3.0
45,91,0.0,2.0
46,93,0.0,2.0
47,95,0.0,3.0
48,97,0.0,-1.0
49,99,0.0,-1.0
50,101,0.0,-3.0
51,103,0.0,1.0
52,105,1.0,-1.0
53,107,-1.0,1.0
54,109,0.0,2.0
55,111,0.0,-2.0
56,113,0.0,-3.0
57,115,0.0,1.0
58,117,1.0,1.0
59,119,-1.0,-5.0
60,121,0.0,3.0
61,123,0.0,-1.0
62,125,0.0,-2.0
63,127,-0.0,-4.0
64,129,1.0,-3.0
65,131,0.0,5.0
66,133,-1.0,-1.0
67,135,0.0,3.0
68,137,1.0,3.0
69,139,-1.0,-5.0
70,141,0.0,1.0
71,143,0.0,1.0
72,145,0.0,3.0
73,147,0.0,2.0
74,149,-1.0,3.0
75,151,-1.0,2.0
76,153,0.0,-2.0
77,155,1.0,-3.0
78,157,1.0,1.0
79,159,-1.0,4.0
80,161,2.0,-5.0
81,163,-1.0,-2.0
82,165,0.0,-5.0
83,167,0.0,3.0
84,169,1.0,-1.0
85,171,-0.0,-1.0
86,173,1.0,-1.0
87,175,-3.0,-5.0
88,177,1.0,3.0
89,179,-1.0,5.0
90,181,0.0,-2.0
91,183,1.0,4.0
92,185,-1.0,-3.0
93,187,0.0,1.0
94,189,1.0,4.0
95,191,0.0,3.0
96,193,0.0,2.0
97,195,0.0,-2.0
98,197,-2.0,2.0
99,199,1.0,1.0
100,201,-1.0,-3.0
101,203,2.0,2.0
102,205,-2.0,-7.0
103,207,0.0,1.0
104,209,0.0,2.0
105,211,0.0,1.0
106,213,0.0,1.0
107,215,1.0,-4.0
108,217,-1.0,-3.0
109,219,0.0,-1.0
110,221,1.0,3.0
111,223,0.0,-3.0
112,225,1.0,-9.0
113,227,-2.0,7.0
114,229,1.0,-2.0
115,231,0.0,2.0
116,233,-1.0,6.0
117,235,0.0,2.0
118,237,1.0,-2.0
119,239,1.0,-6.0
120,241,-0.0,5.0
121,243,-0.0,-3.0
122,245,0.0,7.0
123,247,0.0,-2.0
124,249,1.0,-12.0
125,251,0.0,8.0
126,253,0.0,-1.0
127,255,-0.0,-9.0
128,257,-1.0,7.0
129,259,2.0,-2.0
130,261,-3.0,3.0
131,263,0.0,1.0
132,265,0.0,3.0
133,267,0.0,2.0
134,269,-0.0,4.0
135,271,1.0,1.0
136,273,0.0,-2.0
137,275,-1.0,-5.0
138,277,0.0,-3.0
139,279,-0.0,-4.0
140,281,0.0,2.0
141,283,0.0,-2.0
142,285,0.0,-3.0
143,287,0.0,5.0
144,289,2.0,-2.0
145,291,-3.0,0.0
146,293,0.0,2.0
147,295,0.0,-2.0
148,297,0.0,-1.0
149,299,1.0,-1.0
150,301,0.0,-1.0
151,303,1.0,-1.0
152,305,-1.0,12.0
153,307,1.0,-3.0
154,309,0.0,-3.0
155,311,0.0,-1.0
156,313,-0.0,8.0
157,315,1.0,-2.0
158,317,-1.0,-1.0
159,319,1.0,8.0
160,321,0.0,-2.0
161,323,-0.0,-1.0
162,325,0.0,8.0
163,327,0.0,-2.0
164,329,0.0,-1.0
165,331,-1.0,-9.0
166,333,0.0,9.0
167,335,0.0,3.0
168,337,0.0,5.0
169,339,0.0,-5.0
170,341,-1.0,-4.0
171,343,0.0,1.0
172,345,-0.0,-4.0
173,347,0.0,-5.0
174,349,0.0,-3.0
175,351,0.0,-3.0
176,353,0.0,-1.0
177,355,0.0,-2.0
178,357,0.0,-1.0
179,359,-0.0,3.0
180,361,0.0,-5.0
181,363,0.0,-1.0
182,365,0.0,-1.0
183,367,0.0,-1.0
184,369,0.0,-1.0
185,371,0.0,-1.0
186,373,1.0,8.0
187,375,-1.0,-2.0
188,377,1.0,1.0
189,379,0.0,12.0
190,381,-1.0,-1.0
191,383,1.0,-1.0
192,385,0.0,-1.0
193,387,-1.0,5.0
194,389,0.0,-1.0
195,391,0.0,-1.0
196,393,1.0,-5.0
197,395,1.0,-4.0
198,397,-2.0,-3.0
199,399,1.0,5.0
200,401,0.0,-2.0
