,note length,pitch
0,0.8,1.0
1,0.4,2.0
2,-0.6,3.0
3,0.8,4.0
4,0.0,0.0
5,0.0,0.0
6,-1.0,-9.0
7,0.0,2.0
8,0.0,3.0
9,0.8,4.0
10,0.2,0.0
11,-1.4,0.0
12,0.4,-8.0
13,0.4,1.0
14,-1.0,3.0
15,0.0,4.0
16,0.8,0.0
17,0.0,0.0
18,-1.6,0.0
19,1.8,8.0
20,-1.0,-5.0
21,0.2,-3.0
22,-0.8,-5.0
23,0.0,3.0
24,0.0,-2.0
25,0.8,0.0
26,0.0,0.0
27,-0.6,-5.0
28,-0.6,-3.0
29,-0.6,6.0
30,0.0,1.0
31,0.0,1.0
32,0.4,4.0
33,0.0,3.0
34,0.4,4.0
35,0.6,-2.0
36,-1.0,-2.0
37,-1.0,-1.0
38,0.0,-1.0
39,0.4,-1.0
40,-1.0,-5.0
41,2.8,3.0
42,-3.0,-2.0
43,1.8,-1.0
44,-0.6,-2.0
45,-1.6,2.0
46,1.4,1.0
47,0.0,0.0
48,-0.6,-3.0
49,0.4,-4.0
50,-1.6,-3.0
51,1.2,3.0
52,1.2,-3.0
53,-1.0,8.0
54,-0.6,1.0
55,0.0,5.0
56,2.2,0.0
57,-2.4,-2.0
58,0.0,-1.0
59,0.0,3.0
60,0.0,3.0
61,0.8,-3.0
62,-0.6,-1.0
63,0.2,1.0
64,-0.8,-5.0
65,0.0,3.0
66,1.4,-2.0
67,-1.0,-3.0
68,-1.6,-6.0
69,0.8,1.0
70,0.0,3.0
71,-1.0,7.0
72,0.8,5.0
73,-1.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,1.4,0.0
79,0.0,0.0
80,-0.4,0.0
81,0.0,0.0
82,0.0,0.0
83,-0.6,0.0
84,0.0,0.0
85,0.6,2.0
86,-1.4,3.0
87,1.6,-6.0
88,-2.2,-4.0
89,0.8,1.0
90,-1.0,1.0
91,1.4,3.0
92,0.6,-2.0
93,-2.4,-6.0
94,0.8,1.0
95,-1.0,-4.0
96,1.4,1.0
97,-1.6,-3.0
98,0.8,1.0
99,0.4,12.0
100,0.4,0.0
101,-1.0,0.0
102,0.0,0.0
103,0.8,0.0
104,-1.0,0.0
105,0.4,-1.0
106,0.0,0.0
107,-0.6,0.0
108,0.0,-1.0
109,0.8,0.0
110,-1.0,0.0
111,0.4,-4.0
112,0.0,0.0
113,0.4,3.0
114,0.4,0.0
115,-1.6,0.0
116,0.4,0.0
117,-1.0,-2.0
118,1.0,9.0
119,-1.6,-6.0
120,0.8,-1.0
121,-1.0,-2.0
122,1.4,5.0
123,-0.6,-4.0
124,0.8,1.0
125,-1.0,-5.0
126,-1.0,3.0
127,1.4,-2.0
128,-1.6,-8.0
129,0.0,2.0
130,0.8,3.0
131,0.8,-2.0
132,-0.6,9.0
133,0.2,1.0
134,-0.8,-1.0
135,0.0,5.0
136,0.0,-9.0
137,0.0,-3.0
138,0.0,0.0
139,1.4,7.0
140,-2.6,-4.0
141,0.0,-3.0
142,1.8,3.0
143,0.0,2.0
144,-2.0,2.0
145,1.4,1.0
146,-1.6,0.0
147,1.8,-1.0
148,-0.8,1.0
149,-1.0,1.0
150,1.2,-4.0
151,-0.8,4.0
152,0.8,1.0
153,-2.0,-2.0
154,0.8,1.0
155,0.4,1.0
156,-0.6,0.0
157,0.0,-3.0
158,0.0,0.0
159,-1.0,0.0
160,1.4,3.0
161,-0.6,0.0
162,0.4,-1.0
163,0.0,-1.0
164,-1.6,4.0
165,0.0,-7.0
166,0.8,-5.0
167,-1.0,3.0
168,1.8,4.0
169,0.0,-1.0
170,0.0,1.0
171,-0.8,3.0
172,0.0,0.0
