,note length,pitch
0,2.0,1.0
1,-1.8,2.0
2,0.0,-2.0
3,0.4,-1.0
4,0.4,1.0
5,-1.6,2.0
6,0.0,-2.0
7,0.0,-1.0
8,2.4,1.0
9,-2.0,2.0
10,0.0,-2.0
11,0.4,-1.0
12,0.6,1.0
13,-1.4,2.0
14,-0.2,-2.0
15,0.6,-1.0
16,0.6,1.0
17,-1.4,2.0
18,0.0,-3.0
19,-0.6,1.0
20,0.0,2.0
21,0.8,-2.0
22,2.0,-3.0
23,-3.2,2.0
24,0.0,-2.0
25,1.2,-1.0
26,0.6,1.0
27,-1.6,2.0
28,0.0,-2.0
29,0.0,-1.0
30,1.4,1.0
31,-2.0,2.0
32,0.0,-2.0
33,0.8,-1.0
34,-1.0,3.0
35,0.0,-2.0
36,0.0,-2.0
37,0.8,-2.0
38,1.4,-1.0
39,-0.6,-2.0
40,-2.0,2.0
41,0.0,1.0
42,0.0,-1.0
43,0.0,-2.0
44,0.0,2.0
45,0.0,1.0
46,0.0,-1.0
47,0.0,-2.0
48,0.0,3.0
49,0.0,-1.0
50,0.8,-2.0
51,-0.6,3.0
52,0.0,-1.0
53,0.0,-2.0
54,0.4,-2.0
55,0.0,-3.0
56,0.0,-2.0
57,0.8,2.0
58,-1.0,0.0
59,0.0,-2.0
60,0.0,5.0
61,0.0,-3.0
62,0.0,5.0
63,0.0,-2.0
64,0.0,-3.0
65,0.4,7.0
66,-1.6,-2.0
67,0.8,3.0
68,0.4,-3.0
69,-0.6,6.0
70,0.0,-4.0
71,0.0,5.0
72,-1.0,-3.0
73,0.8,5.0
74,0.0,-3.0
75,0.0,1.0
76,0.0,3.0
77,0.0,-3.0
78,0.0,-5.0
79,0.0,-4.0
80,0.0,-3.0
81,0.0,5.0
82,0.0,3.0
83,0.0,-1.0
84,0.6,-1.0
85,-1.4,-1.0
86,0.0,-2.0
87,1.0,-1.0
88,-1.6,-3.0
89,2.4,1.0
90,-1.6,-5.0
91,0.0,3.0
92,0.0,-3.0
93,-1.0,8.0
94,0.0,-2.0
95,0.0,-1.0
96,0.8,-2.0
97,0.0,2.0
98,0.4,1.0
99,-1.6,2.0
100,0.8,2.0
101,0.0,2.0
102,0.0,1.0
103,0.6,2.0
104,-1.4,2.0
105,0.0,1.0
106,0.4,2.0
107,0.0,-3.0
108,0.0,1.0
109,0.0,2.0
110,-1.0,-1.0
111,0.8,-2.0
112,0.0,-4.0
113,0.0,-5.0
114,-1.0,-3.0
115,0.8,5.0
116,-1.0,2.0
117,0.0,1.0
118,0.8,1.0
119,0.0,1.0
120,0.0,0.0
121,0.8,1.0
122,-1.0,-4.0
123,0.0,3.0
124,0.0,-2.0
125,0.0,-5.0
126,0.0,-3.0
127,0.0,5.0
128,0.0,1.0
129,0.0,-2.0
130,0.0,-5.0
131,0.8,4.0
132,-1.0,-4.0
133,1.8,3.0
134,-2.0,-3.0
135,0.4,4.0
136,0.4,-3.0
137,-1.0,1.0
138,0.0,-2.0
139,0.0,-1.0
140,0.0,16.0
141,-1.0,-1.0
142,0.0,4.0
143,0.4,-2.0
144,0.0,-3.0
145,0.0,-1.0
146,-0.6,2.0
147,0.0,-2.0
148,0.0,-3.0
149,0.0,-2.0
150,0.8,5.0
151,-1.0,-2.0
152,1.4,-6.0
153,-2.2,-5.0
154,0.0,1.0
155,0.0,1.0
156,0.8,2.0
157,0.0,1.0
158,0.0,2.0
159,-0.6,4.0
160,0.0,4.0
161,0.0,-1.0
162,0.8,-5.0
163,0.0,-4.0
164,-0.4,6.0
165,-0.4,-4.0
166,-1.0,-2.0
167,0.0,-1.0
168,0.0,-2.0
169,0.0,-2.0
170,0.0,-2.0
