,index,note length,pitch
0,1,0.0,2.0
1,3,1.0,-2.0
2,5,0.0,-3.0
3,7,0.0,5.0
4,9,-0.0,-2.0
5,11,0.0,-3.0
6,13,0.0,1.0
7,15,0.0,2.0
8,17,0.0,2.0
9,19,0.0,2.0
10,21,0.0,1.0
11,23,1.0,2.0
12,25,-2.0,1.0
13,27,2.0,1.0
14,29,-1.0,-5.0
15,31,-2.0,3.0
16,33,0.0,-1.0
17,35,2.0,-1.0
18,37,1.0,-2.0
19,39,-1.0,-8.0
20,41,0.0,2.0
21,43,-1.0,5.0
22,45,-1.0,-1.0
23,47,0.0,-4.0
24,49,1.0,-4.0
25,51,-1.0,6.0
26,53,0.0,1.0
27,55,0.0,2.0
28,57,0.0,-2.0
29,59,1.0,-2.0
30,61,0.0,-3.0
31,63,0.0,1.0
32,65,0.0,-2.0
33,67,-1.0,-1.0
34,69,1.0,3.0
35,71,1.0,2.0
36,73,-2.0,3.0
37,75,0.0,-2.0
38,77,1.0,-1.0
39,79,0.0,-2.0
40,81,0.0,-3.0
41,83,-1.0,4.0
42,85,1.0,1.0
43,87,-0.0,-1.0
44,89,1.0,-9.0
45,91,-1.0,15.0
46,93,-1.0,2.0
47,95,0.0,4.0
48,97,0.0,3.0
49,99,1.0,4.0
50,101,0.0,-1.0
51,103,0.0,-1.0
52,105,0.0,-1.0
53,107,-2.0,-1.0
54,109,0.0,2.0
55,111,0.0,-2.0
56,113,1.0,-1.0
57,115,0.0,-1.0
58,117,-1.0,-1.0
59,119,0.0,-1.0
60,121,0.0,1.0
61,123,0.0,-1.0
62,125,1.0,-2.0
63,127,-1.0,-3.0
64,129,0.0,2.0
65,131,0.0,-2.0
66,133,0.0,-2.0
67,135,0.0,0.0
68,137,1.0,-1.0
69,139,0.0,-3.0
70,141,0.0,1.0
71,143,0.0,1.0
72,145,0.0,1.0
73,147,0.0,2.0
74,149,0.0,2.0
75,151,0.0,1.0
76,153,0.0,2.0
77,155,0.0,2.0
78,157,0.0,1.0
79,159,-1.0,1.0
80,161,2.0,1.0
81,163,-2.0,-8.0
82,165,1.0,1.0
83,167,-1.0,5.0
84,169,1.0,-1.0
85,171,0.0,-4.0
86,173,0.0,-3.0
87,175,0.0,-2.0
88,177,1.0,5.0
89,179,-1.0,0.0
90,181,-1.0,3.0
91,183,0.0,1.0
92,185,0.0,3.0
93,187,2.0,2.0
94,189,0.0,3.0
95,191,-1.0,0.0
96,193,0.0,2.0
97,195,-1.0,-1.0
98,197,1.0,-1.0
99,199,1.0,-1.0
100,201,-1.0,-1.0
101,203,-1.0,-2.0
102,205,0.0,-1.0
103,207,1.0,-2.0
104,209,0.0,-2.0
105,211,0.0,-1.0
106,213,0.0,-2.0
107,215,0.0,-2.0
108,217,0.0,-1.0
109,219,0.0,-1.0
110,221,-1.0,-1.0
111,223,0.0,0.0
112,225,1.0,-1.0
113,227,-1.0,-2.0
114,229,1.0,1.0
115,231,1.0,-5.0
116,233,-2.0,2.0
117,235,0.0,1.0
118,237,1.0,1.0
119,239,-1.0,-5.0
120,241,2.0,3.0
121,243,-1.0,0.0
122,245,-1.0,2.0
123,247,0.0,3.0
124,249,1.0,4.0
125,251,0.0,3.0
126,253,0.0,5.0
127,255,0.0,-5.0
128,257,0.0,-1.0
129,259,0.0,5.0
130,261,-1.0,-2.0
131,263,0.0,1.0
132,265,0.0,-12.0
133,267,0.0,7.0
134,269,0.0,4.0
135,271,-1.0,-1.0
136,273,0.0,1.0
137,275,0.0,-1.0
138,277,0.0,-2.0
139,279,1.0,1.0
140,281,0.0,-2.0
141,283,0.0,-1.0
142,285,0.0,-2.0
143,287,-1.0,-1.0
144,289,0.0,1.0
145,291,0.0,-1.0
146,293,0.0,-2.0
147,295,1.0,1.0
148,297,0.0,-2.0
149,299,0.0,-3.0
150,301,0.0,1.0
151,303,0.0,1.0
152,305,0.0,3.0
153,307,1.0,2.0
154,309,-1.0,3.0
155,311,-1.0,-3.0
156,313,0.0,1.0
157,315,1.0,-1.0
158,317,0.0,-1.0
159,319,-1.0,-1.0
160,321,1.0,-1.0
161,323,0.0,0.0
