,index,note length,pitch
0,1,0.0,5.0
1,3,0.0,4.0
2,5,1.0,3.0
3,7,0.0,-3.0
4,9,0.0,-2.0
5,11,0.0,-2.0
6,13,0.0,-3.0
7,15,0.0,3.0
8,17,0.0,2.0
9,19,0.0,2.0
10,21,0.0,3.0
11,23,0.0,-2.0
12,25,0.0,1.0
13,27,0.0,-2.0
14,29,0.0,1.0
15,31,0.0,-3.0
16,33,1.0,-5.0
17,35,-2.0,-2.0
18,37,1.0,9.0
19,39,-1.0,-4.0
20,41,1.0,3.0
21,43,-1.0,-3.0
22,45,2.0,2.0
23,47,-2.0,-2.0
24,49,1.0,-3.0
25,51,-1.0,1.0
26,53,1.0,1.0
27,55,-1.0,-1.0
28,57,1.0,-1.0
29,59,-2.0,0.0
30,61,0.0,-1.0
31,63,2.0,-1.0
32,65,-2.0,12.0
33,67,0.0,2.0
34,69,0.0,-2.0
35,71,0.0,-2.0
36,73,1.0,-1.0
37,75,-1.0,3.0
38,77,0.0,2.0
39,79,0.0,-2.0
40,81,0.0,-2.0
41,83,1.0,1.0
42,85,0.0,-5.0
43,87,0.0,-3.0
44,89,0.0,1.0
45,91,0.0,1.0
46,93,-1.0,-4.0
47,95,1.0,1.0
48,97,-1.0,3.0
49,99,1.0,2.0
50,101,0.0,1.0
51,103,0.0,1.0
52,105,-1.0,-1.0
53,107,1.0,-1.0
54,109,0.0,-2.0
55,111,0.0,-1.0
56,113,0.0,-2.0
57,115,1.0,-2.0
58,117,0.0,-2.0
59,119,-1.0,-1.0
60,121,0.0,3.0
61,123,0.0,2.0
62,125,-1.0,3.0
63,127,1.0,0.0
64,129,0.0,-5.0
65,131,0.0,5.0
66,133,-1.0,0.0
67,135,2.0,1.0
68,137,-1.0,3.0
69,139,0.0,3.0
70,141,0.0,-6.0
71,143,0.0,1.0
72,145,0.0,3.0
73,147,0.0,4.0
74,149,0.0,-4.0
75,151,-1.0,2.0
76,153,1.0,1.0
77,155,-1.0,-3.0
78,157,1.0,2.0
79,159,0.0,-3.0
80,161,0.0,1.0
81,163,0.0,-3.0
82,165,0.0,-5.0
83,167,0.0,-2.0
84,169,-1.0,8.0
85,171,0.0,1.0
86,173,0.0,1.0
87,175,0.0,-1.0
88,177,0.0,-2.0
89,179,1.0,1.0
90,181,0.0,-6.0
91,183,-1.0,4.0
92,185,0.0,1.0
93,187,0.0,-2.0
94,189,1.0,-3.0
95,191,0.0,4.0
96,193,1.0,1.0
97,195,0.0,-5.0
98,197,-1.0,4.0
99,199,0.0,-4.0
100,201,0.0,-3.0
101,203,0.0,-2.0
102,205,1.0,1.0
103,207,-2.0,-1.0
104,209,0.0,3.0
105,211,0.0,2.0
106,213,1.0,7.0
107,215,-2.0,-1.0
108,217,1.0,-1.0
109,219,-1.0,-2.0
110,221,1.0,-1.0
111,223,-1.0,10.0
112,225,0.0,3.0
113,227,1.0,-3.0
114,229,1.0,-2.0
115,231,-0.0,-2.0
116,233,0.0,-1.0
117,235,0.0,-1.0
118,237,0.0,-1.0
119,239,0.0,-1.0
120,241,0.0,-1.0
121,243,0.0,-3.0
122,245,0.0,-4.0
123,247,0.0,-3.0
124,249,0.0,2.0
125,251,0.0,3.0
126,253,0.0,2.0
127,255,-1.0,3.0
128,257,1.0,-1.0
129,259,0.0,-2.0
130,261,0.0,-3.0
131,263,0.0,1.0
132,265,1.0,1.0
133,267,1.0,10.0
134,269,-1.0,-2.0
135,271,2.0,2.0
136,273,-3.0,-2.0
137,275,0.0,2.0
138,277,0.0,-2.0
139,279,0.0,-2.0
140,281,2.0,-1.0
141,283,-2.0,10.0
142,285,0.0,1.0
143,287,0.0,-1.0
144,289,0.0,-2.0
145,291,2.0,-2.0
146,293,-0.0,-1.0
147,295,0.0,-2.0
148,297,0.0,-2.0
149,299,0.0,-1.0
150,301,0.0,-4.0
151,303,-1.0,2.0
152,305,0.0,1.0
153,307,-2.0,-1.0
154,309,0.0,-2.0
155,311,2.0,-1.0
156,313,-0.0,3.0
157,315,0.0,-2.0
158,317,-1.0,-1.0
159,319,0.0,4.0
160,321,1.0,4.0
161,323,0.0,5.0
162,325,-2.0,-1.0
163,327,0.0,1.0
164,329,0.0,-1.0
165,331,1.0,-4.0
166,333,1.0,3.0
167,335,-0.0,-2.0
168,337,1.0,1.0
169,339,-2.0,-2.0
170,341,1.0,1.0
171,343,0.0,-3.0
172,345,-1.0,2.0
173,347,0.0,1.0
174,349,0.0,-1.0
175,351,3.0,-1.0
176,353,-2.0,1.0
177,355,-1.0,1.0
178,357,0.0,-1.0
179,359,0.0,-2.0
180,361,0.0,-3.0
181,363,0.0,-2.0
182,365,0.0,-1.0
183,367,1.0,-2.0
184,369,1.0,8.0
185,371,0.0,-5.0
186,373,-1.0,0.0
187,375,-1.0,3.0
188,377,0.0,-3.0
189,379,2.0,-4.0
190,381,-2.0,5.0
191,383,1.0,1.0
192,385,-1.0,-2.0
193,387,0.0,-2.0
194,389,0.0,-2.0
195,391,1.0,-1.0
196,393,-1.0,5.0
197,395,0.0,-2.0
198,397,0.0,-2.0
199,399,0.0,-1.0
200,401,1.0,-2.0
201,403,-1.0,5.0
202,405,-0.0,-2.0
203,407,0.0,-1.0
204,409,0.0,-2.0
205,411,1.0,-2.0
206,413,0.0,0.0
207,415,1.0,1.0
208,417,-2.0,11.0
209,419,1.0,1.0
210,421,-1.0,-6.0
211,423,2.0,3.0
212,425,-2.0,-3.0
213,427,2.0,-5.0
214,429,-1.0,3.0
215,431,0.0,4.0
216,433,0.0,2.0
217,435,0.0,5.0
218,437,-1.0,1.0
219,439,0.0,-1.0
220,441,1.0,-2.0
221,443,0.0,-2.0
222,445,0.0,-1.0
223,447,1.0,6.0
224,449,-0.0,2.0
225,451,-0.0,5.0
226,453,0.0,-5.0
227,455,0.0,-1.0
228,457,0.0,-3.0
229,459,1.0,2.0
230,461,-2.0,-2.0
231,463,1.0,1.0
232,465,0.0,-4.0
233,467,0.0,-3.0
234,469,0.0,2.0
235,471,0.0,1.0
236,473,0.0,-5.0
237,475,-1.0,10.0
238,477,2.0,2.0
239,479,-1.0,0.0
240,481,1.0,0.0
241,483,-0.0,0.0
242,485,-1.0,-1.0
243,487,1.0,1.0
244,489,-1.0,0.0
245,491,2.0,-2.0
246,493,-1.0,8.0
247,495,2.0,3.0
248,497,-3.0,-1.0
249,499,-0.0,-1.0
250,501,0.0,-2.0
251,503,0.0,-3.0
252,505,0.0,-2.0
253,507,0.0,-2.0
254,509,1.0,-1.0
255,511,0.0,10.0
256,513,0.0,-2.0
257,515,0.0,1.0
258,517,-1.0,-4.0
259,519,0.0,-4.0
260,521,0.0,1.0
261,523,0.0,-3.0
262,525,1.0,-1.0
263,527,-2.0,-5.0
264,529,1.0,3.0
265,531,0.0,2.0
266,533,0.0,3.0
267,535,-1.0,2.0
268,537,2.0,2.0
269,539,-1.0,3.0
270,541,0.0,-1.0
271,543,1.0,-4.0
272,545,-2.0,4.0
273,547,0.0,-2.0
274,549,2.0,-4.0
275,551,-2.0,4.0
276,553,0.0,-4.0
277,555,1.0,-1.0
278,557,-1.0,3.0
279,559,0.0,2.0
280,561,0.0,-2.0
281,563,0.0,-2.0
282,565,2.0,-1.0
283,567,-1.0,-1.0
284,569,1.0,-1.0
285,571,0.0,-1.0
286,573,1.0,-1.0
287,575,-1.0,-5.0
288,577,0.0,5.0
289,579,0.0,1.0
290,581,0.0,3.0
291,583,0.0,3.0
292,585,0.0,-6.0
293,587,0.0,1.0
294,589,0.0,3.0
295,591,0.0,4.0
296,593,0.0,-3.0
297,595,0.0,1.0
298,597,0.0,-3.0
299,599,0.0,1.0
300,601,0.0,-3.0
301,603,0.0,2.0
302,605,0.0,-2.0
303,607,-1.0,5.0
304,609,0.0,-1.0
305,611,1.0,1.0
306,613,0.0,5.0
307,615,-1.0,-8.0
308,617,0.0,-1.0
309,619,1.0,1.0
310,621,0.0,3.0
311,623,-1.0,-7.0
312,625,0.0,-1.0
313,627,0.0,1.0
314,629,1.0,4.0
315,631,-1.0,-7.0
316,633,0.0,-1.0
317,635,1.0,1.0
318,637,-1.0,5.0
319,639,1.0,0.0
320,641,0.0,-5.0
321,643,2.0,0.0
322,645,-2.0,-2.0
323,647,1.0,-2.0
324,649,-1.0,0.0
325,651,-1.0,14.0
326,653,0.0,1.0
327,655,0.0,-1.0
328,657,0.0,-3.0
329,659,2.0,1.0
330,661,-2.0,-3.0
331,663,1.0,-5.0
332,665,0.0,2.0
333,667,0.0,4.0
334,669,0.0,1.0
335,671,0.0,1.0
336,673,0.0,-1.0
337,675,0.0,-1.0
338,677,-1.0,6.0
339,679,1.0,-2.0
340,681,0.0,-1.0
341,683,1.0,1.0
342,685,-2.0,-10.0
343,687,1.0,7.0
344,689,0.0,3.0
345,691,0.0,2.0
346,693,0.0,3.0
347,695,0.0,-1.0
348,697,-1.0,-2.0
349,699,1.0,-1.0
350,701,0.0,-9.0
351,703,-1.0,5.0
352,705,0.0,2.0
353,707,1.0,-2.0
354,709,0.0,-2.0
355,711,-1.0,-1.0
356,713,1.0,-2.0
357,715,-1.0,2.0
358,717,1.0,1.0
359,719,-1.0,2.0
360,721,0.0,2.0
361,723,0.0,5.0
362,725,1.0,2.0
363,727,1.0,3.0
364,729,-2.0,-2.0
365,731,0.0,2.0
366,733,1.0,-3.0
367,735,-1.0,-3.0
368,737,1.0,3.0
369,739,0.0,-6.0
370,741,-2.0,-1.0
371,743,0.0,1.0
372,745,0.0,-1.0
373,747,1.0,-2.0
374,749,1.0,-1.0
375,751,-1.0,9.0
376,753,0.0,-3.0
377,755,1.0,-2.0
378,757,0.0,-1.0
379,759,0.0,-2.0
380,761,0.0,-1.0
381,763,0.0,-1.0
382,765,0.0,-1.0
383,767,1.0,-1.0
384,769,0.0,-1.0
385,771,-1.0,-2.0
386,773,0.0,-2.0
387,775,0.0,-3.0
388,777,0.0,1.0
389,779,0.0,1.0
390,781,-1.0,3.0
391,783,1.0,3.0
392,785,0.0,3.0
393,787,-1.0,1.0
394,789,0.0,2.0
395,791,0.0,-2.0
396,793,1.0,-1.0
397,795,0.0,-1.0
398,797,0.0,-2.0
399,799,0.0,-1.0
400,801,-1.0,9.0
401,803,0.0,3.0
402,805,0.0,-3.0
403,807,1.0,-1.0
404,809,0.0,-1.0
405,811,0.0,-1.0
406,813,0.0,-8.0
407,815,-1.0,5.0
408,817,0.0,3.0
409,819,0.0,4.0
410,821,0.0,2.0
411,823,0.0,7.0
412,825,0.0,1.0
413,827,1.0,-2.0
414,829,-1.0,-10.0
415,831,0.0,1.0
416,833,1.0,-1.0
417,835,0.0,-2.0
418,837,-1.0,8.0
419,839,0.0,3.0
420,841,1.0,-2.0
421,843,-1.0,-7.0
422,845,0.0,2.0
423,847,0.0,-2.0
424,849,0.0,-2.0
425,851,1.0,-1.0
426,853,0.0,-5.0
427,855,-1.0,5.0
428,857,0.0,4.0
429,859,0.0,3.0
430,861,0.0,1.0
431,863,0.0,2.0
432,865,0.0,-3.0
433,867,0.0,-3.0
434,869,-0.0,-2.0
435,871,0.0,-1.0
436,873,0.0,-1.0
437,875,2.0,-1.0
438,877,-2.0,11.0
439,879,0.0,-1.0
440,881,2.0,-3.0
441,883,-1.0,1.0
442,885,1.0,1.0
443,887,-1.0,-16.0
444,889,0.0,1.0
445,891,0.0,2.0
446,893,0.0,3.0
447,895,0.0,2.0
448,897,0.0,1.0
449,899,0.0,2.0
450,901,0.0,1.0
451,903,-0.0,-3.0
452,905,0.0,0.0
453,907,2.0,2.0
454,909,-2.0,5.0
455,911,0.0,1.0
456,913,0.0,-7.0
457,915,0.0,-1.0
458,917,0.0,-2.0
459,919,2.0,-3.0
460,921,-2.0,-3.0
461,923,0.0,3.0
462,925,0.0,3.0
463,927,0.0,1.0
464,929,0.0,1.0
465,931,0.0,-2.0
466,933,-0.0,1.0
467,935,0.0,0.0
