,index,note length,pitch
0,1,0.0,1.0
1,3,1.0,1.0
2,5,-1.0,-1.0
3,7,0.0,-1.0
4,9,1.0,-1.0
5,11,0.0,-7.0
6,13,-1.0,5.0
7,15,0.0,1.0
8,17,0.0,-1.0
9,19,-0.0,-2.0
10,21,0.0,-3.0
11,23,0.0,-2.0
12,25,1.0,-3.0
13,27,-1.0,-1.0
14,29,1.0,-1.0
15,31,1.0,-2.0
16,33,0.0,-3.0
17,35,-2.0,0.0
18,37,0.0,3.0
19,39,0.0,2.0
20,41,0.0,2.0
21,43,0.0,-3.0
22,45,0.0,1.0
23,47,0.0,-1.0
24,49,1.0,-4.0
25,51,-1.0,0.0
26,53,0.0,5.0
27,55,2.0,-2.0
28,57,-2.0,-6.0
29,59,2.0,1.0
30,61,-1.0,2.0
31,63,-1.0,0.0
32,65,1.0,3.0
33,67,-1.0,2.0
34,69,0.0,2.0
35,71,0.0,0.0
36,73,0.0,2.0
37,75,0.0,1.0
38,77,1.0,-3.0
39,79,0.0,-7.0
40,81,-1.0,4.0
41,83,1.0,1.0
42,85,-1.0,-5.0
43,87,2.0,3.0
44,89,-1.0,-3.0
45,91,-1.0,14.0
46,93,0.0,-4.0
47,95,1.0,2.0
48,97,0.0,-2.0
49,99,0.0,-3.0
50,101,0.0,-7.0
51,103,0.0,-2.0
52,105,-1.0,7.0
53,107,1.0,1.0
54,109,-1.0,-6.0
55,111,0.0,2.0
56,113,2.0,1.0
57,115,1.0,-3.0
58,117,-3.0,13.0
59,119,0.0,1.0
60,121,0.0,1.0
61,123,0.0,1.0
62,125,0.0,-1.0
63,127,0.0,1.0
64,129,0.0,1.0
65,131,0.0,-2.0
66,133,0.0,2.0
67,135,0.0,1.0
68,137,0.0,-2.0
69,139,0.0,2.0
70,141,0.0,1.0
71,143,1.0,-7.0
72,145,2.0,0.0
73,147,-3.0,0.0
74,149,0.0,1.0
75,151,1.0,1.0
76,153,0.0,2.0
77,155,-1.0,-1.0
78,157,1.0,2.0
79,159,0.0,-8.0
80,161,-1.0,2.0
81,163,0.0,1.0
82,165,2.0,2.0
83,167,-1.0,-7.0
84,169,0.0,2.0
85,171,0.0,1.0
86,173,-1.0,-1.0
87,175,0.0,1.0
88,177,2.0,1.0
89,179,-1.0,1.0
90,181,0.0,-12.0
91,183,0.0,0.0
92,185,1.0,3.0
93,187,-2.0,17.0
94,189,0.0,1.0
95,191,1.0,1.0
96,193,0.0,-1.0
97,195,0.0,-1.0
98,197,0.0,-1.0
99,199,0.0,-7.0
100,201,0.0,2.0
101,203,0.0,1.0
102,205,2.0,-3.0
103,207,-3.0,-5.0
104,209,2.0,3.0
105,211,-2.0,2.0
106,213,1.0,2.0
107,215,1.0,-2.0
108,217,-2.0,6.0
109,219,0.0,-1.0
110,221,0.0,-2.0
111,223,1.0,-3.0
112,225,0.0,0.0
113,227,-1.0,9.0
114,229,-1.0,1.0
115,231,-0.0,-4.0
116,233,0.0,3.0
117,235,0.0,-3.0
118,237,0.0,-4.0
119,239,0.0,3.0
120,241,-0.0,-1.0
121,243,0.0,-4.0
122,245,0.0,2.0
123,247,1.0,-1.0
124,249,-1.0,-3.0
125,251,0.0,-4.0
126,253,0.0,-5.0
127,255,0.0,-3.0
128,257,2.0,2.0
129,259,-1.0,13.0
130,261,-0.0,2.0
131,263,-1.0,-4.0
132,265,0.0,3.0
133,267,1.0,-2.0
134,269,-1.0,-5.0
135,271,0.0,3.0
136,273,1.0,-1.0
137,275,-1.0,-4.0
138,277,0.0,-2.0
139,279,0.0,4.0
140,281,0.0,-4.0
141,283,0.0,-1.0
142,285,0.0,-2.0
143,287,0.0,5.0
144,289,0.0,-5.0
145,291,0.0,3.0
146,293,0.0,1.0
147,295,0.0,1.0
148,297,0.0,1.0
149,299,0.0,1.0
150,301,0.0,-7.0
151,303,-0.0,3.0
152,305,0.0,1.0
153,307,0.0,1.0
154,309,1.0,1.0
155,311,-1.0,1.0
156,313,0.0,2.0
157,315,1.0,2.0
158,317,-1.0,3.0
159,319,0.0,-3.0
160,321,0.0,1.0
161,323,1.0,1.0
162,325,0.0,-9.0
163,327,-1.0,3.0
164,329,0.0,3.0
165,331,0.0,-1.0
166,333,0.0,-5.0
167,335,1.0,3.0
168,337,-1.0,-3.0
169,339,0.0,1.0
170,341,1.0,2.0
171,343,-1.0,2.0
172,345,0.0,3.0
173,347,0.0,4.0
174,349,0.0,-3.0
175,351,0.0,1.0
176,353,0.0,2.0
177,355,0.0,1.0
178,357,0.0,2.0
179,359,0.0,2.0
180,361,0.0,3.0
181,363,0.0,-1.0
182,365,2.0,-4.0
183,367,-2.0,7.0
184,369,0.0,1.0
185,371,0.0,1.0
186,373,0.0,-4.0
187,375,0.0,-2.0
188,377,0.0,-3.0
189,379,-0.0,-1.0
190,381,1.0,-1.0
191,383,-1.0,-2.0
192,385,2.0,-3.0
193,387,-2.0,2.0
194,389,0.0,1.0
195,391,0.0,1.0
196,393,0.0,3.0
197,395,0.0,-1.0
198,397,1.0,-1.0
199,399,-1.0,0.0
200,401,0.0,2.0
201,403,0.0,1.0
202,405,1.0,1.0
203,407,-0.0,1.0
204,409,1.0,1.0
205,411,1.0,1.0
206,413,-1.0,-12.0
207,415,-2.0,2.0
208,417,2.0,1.0
209,419,-2.0,0.0
210,421,0.0,4.0
211,423,2.0,1.0
212,425,0.0,1.0
213,427,-0.0,1.0
214,429,-1.0,1.0
215,431,1.0,1.0
216,433,0.0,-12.0
217,435,-0.0,3.0
218,437,-2.0,-3.0
219,439,0.0,6.0
220,441,0.0,-1.0
221,443,0.0,-2.0
222,445,3.0,-3.0
223,447,-3.0,6.0
224,449,0.0,1.0
225,451,1.0,1.0
226,453,1.0,1.0
227,455,-3.0,1.0
228,457,3.0,2.0
229,459,-2.0,-12.0
230,461,0.0,2.0
231,463,1.0,1.0
232,465,-1.0,-3.0
233,467,2.0,3.0
234,469,-2.0,6.0
