,note length,pitch
0,-1.0,5.0
1,0.8,2.0
2,0.0,5.0
3,0.0,5.0
4,0.0,2.0
5,-0.6,-2.0
6,0.0,2.0
7,0.0,-2.0
8,0.4,-2.0
9,0.0,2.0
10,0.0,-2.0
11,-1.0,2.0
12,0.0,-2.0
13,0.8,-3.0
14,0.0,-2.0
15,-0.6,2.0
16,0.0,-2.0
17,1.2,2.0
18,-0.8,-6.0
19,0.0,-1.0
20,0.6,-2.0
21,-1.4,3.0
22,0.0,1.0
23,2.4,3.0
24,-3.0,2.0
25,0.0,3.0
26,0.0,3.0
27,0.8,1.0
28,-1.0,0.0
29,0.8,-2.0
30,-1.0,-2.0
31,0.8,-3.0
32,1.4,0.0
33,-1.6,4.0
34,1.2,1.0
35,-2.4,-2.0
36,0.8,-3.0
37,-1.0,-5.0
38,0.8,1.0
39,1.2,-1.0
40,-1.4,-2.0
41,0.0,3.0
42,0.0,3.0
43,-1.0,-3.0
44,0.0,-1.0
45,0.8,-2.0
46,-1.0,-2.0
47,0.0,9.0
48,0.0,1.0
49,2.2,1.0
50,-2.4,-2.0
51,0.0,-2.0
52,1.4,-1.0
53,-1.6,3.0
54,1.4,3.0
55,-1.6,-3.0
56,0.0,6.0
57,1.4,1.0
58,0.4,2.0
59,-1.0,-9.0
60,0.0,3.0
61,0.4,4.0
62,-1.0,-2.0
63,-0.6,-1.0
64,0.0,-1.0
65,0.0,-1.0
66,1.6,-1.0
67,-2.2,3.0
68,0.0,1.0
69,0.2,-1.0
70,0.8,-1.0
71,-1.4,1.0
72,0.0,1.0
73,2.2,-1.0
74,-1.6,2.0
75,0.0,-1.0
76,0.0,-2.0
77,1.0,-3.0
78,-1.6,-3.0
79,0.8,4.0
80,1.2,1.0
81,-1.6,-2.0
82,-1.2,-1.0
83,0.0,3.0
84,0.0,-3.0
85,1.0,-3.0
86,0.0,-1.0
87,0.0,-2.0
88,0.0,-3.0
89,0.2,1.0
90,-0.4,-1.0
91,-2.0,0.0
92,0.8,1.0
93,-1.0,4.0
94,0.0,1.0
95,0.0,2.0
96,0.8,4.0
97,0.0,-2.0
98,0.0,-2.0
99,0.0,-3.0
100,0.0,1.0
101,0.8,1.0
102,0.0,13.0
103,-2.6,-2.0
104,0.0,-1.0
105,0.0,-2.0
106,0.8,-2.0
107,-1.0,-3.0
108,1.6,-4.0
109,-1.8,-2.0
110,1.8,-3.0
