,index,note length,pitch
0,1,-3.0,-2.0
1,3,2.0,2.0
2,5,-2.0,-2.0
3,7,1.0,2.0
4,9,-0.0,-2.0
5,11,0.0,-3.0
6,13,0.0,-2.0
7,15,-0.0,0.0
8,17,1.0,7.0
9,19,-2.0,-2.0
10,21,0.0,-3.0
11,23,0.0,-2.0
12,25,0.0,2.0
13,27,1.0,5.0
14,29,-0.0,0.0
15,31,-2.0,-2.0
16,33,1.0,2.0
17,35,2.0,5.0
18,37,-2.0,-5.0
19,39,0.0,-2.0
20,41,0.0,-4.0
21,43,0.0,-3.0
22,45,1.0,-3.0
23,47,0.0,5.0
24,49,-1.0,-2.0
25,51,0.0,2.0
26,53,0.0,1.0
27,55,0.0,2.0
28,57,0.0,2.0
29,59,0.0,3.0
30,61,0.0,-1.0
31,63,0.0,-2.0
32,65,0.0,-2.0
33,67,0.0,1.0
34,69,1.0,1.0
35,71,-1.0,7.0
36,73,-1.0,-13.0
37,75,0.0,1.0
38,77,3.0,3.0
39,79,-1.0,4.0
40,81,1.0,5.0
41,83,-2.0,-1.0
42,85,0.0,-2.0
43,87,0.0,1.0
44,89,-0.0,-3.0
45,91,1.0,3.0
46,93,-1.0,-1.0
47,95,0.0,-2.0
48,97,0.0,-1.0
49,99,-1.0,1.0
50,101,1.0,2.0
51,103,1.0,1.0
52,105,-1.0,-3.0
53,107,0.0,-2.0
54,109,-1.0,-1.0
55,111,1.0,1.0
56,113,-0.0,2.0
57,115,0.0,1.0
58,117,0.0,-3.0
59,119,1.0,-4.0
60,121,-1.0,-1.0
61,123,0.0,3.0
62,125,-1.0,-1.0
63,127,0.0,3.0
64,129,0.0,3.0
65,131,1.0,4.0
66,133,0.0,1.0
67,135,0.0,-1.0
68,137,0.0,-1.0
69,139,0.0,-3.0
70,141,0.0,-5.0
71,143,0.0,2.0
72,145,1.0,1.0
73,147,-1.0,-3.0
74,149,0.0,-4.0
75,151,0.0,-1.0
76,153,-1.0,-2.0
77,155,1.0,-1.0
78,157,-1.0,12.0
79,159,2.0,1.0
80,161,-1.0,-1.0
81,163,0.0,-2.0
82,165,0.0,-1.0
83,167,0.0,1.0
84,169,0.0,2.0
85,171,1.0,1.0
86,173,-1.0,-3.0
87,175,2.0,-5.0
88,177,-3.0,5.0
89,179,1.0,-1.0
90,181,1.0,1.0
91,183,-1.0,2.0
92,185,0.0,1.0
93,187,0.0,-1.0
94,189,0.0,1.0
95,191,-1.0,2.0
96,193,1.0,1.0
97,195,0.0,1.0
98,197,0.0,1.0
99,199,1.0,-2.0
100,201,-1.0,1.0
101,203,-1.0,-4.0
102,205,1.0,-1.0
103,207,-1.0,-2.0
104,209,2.0,5.0
105,211,-2.0,-3.0
106,213,1.0,1.0
107,215,-2.0,-8.0
108,217,0.0,2.0
109,219,0.0,2.0
110,221,1.0,3.0
111,223,0.0,-3.0
112,225,0.0,1.0
113,227,0.0,2.0
114,229,-1.0,2.0
115,231,0.0,1.0
116,233,0.0,-1.0
117,235,1.0,-2.0
118,237,1.0,-2.0
119,239,-1.0,-1.0
120,241,-1.0,-4.0
121,243,1.0,3.0
122,245,1.0,-3.0
123,247,-1.0,-2.0
124,249,0.0,3.0
125,251,1.0,-1.0
126,253,0.0,-2.0
127,255,0.0,-1.0
128,257,1.0,9.0
129,259,-1.0,-3.0
130,261,0.0,2.0
131,263,1.0,-4.0
132,265,-1.0,-1.0
133,267,-1.0,1.0
134,269,1.0,2.0
135,271,-0.0,2.0
136,273,0.0,3.0
137,275,1.0,4.0
138,277,1.0,-2.0
139,279,-1.0,2.0
140,281,-1.0,-2.0
141,283,-1.0,-5.0
142,285,0.0,-4.0
143,287,2.0,-1.0
144,289,-0.0,-2.0
145,291,1.0,17.0
146,293,-2.0,-2.0
147,295,0.0,-5.0
148,297,2.0,-5.0
149,299,-1.0,-2.0
150,301,2.0,14.0
151,303,-1.0,-2.0
152,305,-1.0,-5.0
153,307,2.0,-5.0
154,309,0.0,15.0
155,311,-2.0,-3.0
156,313,0.0,-5.0
157,315,0.0,-3.0
158,317,2.0,-1.0
159,319,-0.0,-2.0
160,321,1.0,11.0
161,323,-2.0,-4.0
162,325,-1.0,-1.0
163,327,3.0,-2.0
164,329,-2.0,4.0
165,331,2.0,1.0
166,333,-2.0,-3.0
167,335,0.0,-2.0
168,337,0.0,-4.0
169,339,0.0,-4.0
170,341,1.0,3.0
171,343,0.0,-2.0
172,345,-1.0,-1.0
173,347,1.0,7.0
174,349,-2.0,0.0
175,351,2.0,2.0
176,353,-1.0,1.0
177,355,0.0,2.0
178,357,0.0,2.0
179,359,-1.0,-2.0
180,361,0.0,-2.0
181,363,2.0,-1.0
182,365,-1.0,5.0
183,367,0.0,-4.0
184,369,-1.0,-3.0
185,371,2.0,-4.0
186,373,-2.0,6.0
187,375,0.0,1.0
188,377,0.0,1.0
189,379,1.0,1.0
190,381,-1.0,-1.0
191,383,0.0,-1.0
192,385,1.0,-1.0
193,387,0.0,-2.0
194,389,0.0,-2.0
195,391,0.0,-1.0
196,393,0.0,-1.0
197,395,0.0,-1.0
198,397,1.0,1.0
199,399,-0.0,7.0
200,401,-2.0,-1.0
201,403,2.0,1.0
202,405,-1.0,-2.0
203,407,0.0,-1.0
204,409,1.0,1.0
205,411,-1.0,7.0
206,413,0.0,-3.0
207,415,0.0,1.0
208,417,0.0,-4.0
209,419,0.0,3.0
210,421,0.0,-2.0
211,423,0.0,-10.0
212,425,0.0,7.0
213,427,0.0,1.0
214,429,-1.0,-3.0
215,431,1.0,1.0
216,433,2.0,4.0
217,435,-3.0,-4.0
218,437,0.0,-1.0
219,439,0.0,1.0
220,441,0.0,-3.0
221,443,1.0,-4.0
222,445,0.0,-2.0
223,447,0.0,1.0
224,449,1.0,2.0
225,451,-1.0,2.0
226,453,0.0,2.0
227,455,0.0,5.0
228,457,0.0,1.0
229,459,0.0,-1.0
230,461,1.0,-2.0
231,463,0.0,-2.0
232,465,0.0,-1.0
233,467,0.0,3.0
234,469,0.0,3.0
235,471,0.0,4.0
236,473,0.0,-6.0
237,475,-1.0,2.0
238,477,0.0,1.0
239,479,1.0,1.0
240,481,-1.0,-1.0
241,483,0.0,-1.0
242,485,2.0,-2.0
243,487,-1.0,-12.0
244,489,0.0,4.0
245,491,0.0,7.0
246,493,1.0,-2.0
247,495,-1.0,-9.0
248,497,1.0,4.0
249,499,-1.0,7.0
250,501,1.0,5.0
251,503,0.0,7.0
252,505,-0.0,0.0
253,507,1.0,-7.0
254,509,-3.0,3.0
255,511,0.0,1.0
256,513,2.0,1.0
257,515,-1.0,-2.0
258,517,-1.0,0.0
259,519,0.0,-2.0
260,521,0.0,2.0
261,523,0.0,-2.0
262,525,0.0,-1.0
263,527,0.0,-2.0
264,529,0.0,-1.0
265,531,0.0,1.0
266,533,0.0,2.0
267,535,-1.0,1.0
268,537,-2.0,-1.0
269,539,0.0,-1.0
270,541,1.0,-1.0
271,543,0.0,-1.0
272,545,-1.0,3.0
273,547,1.0,-2.0
274,549,1.0,-2.0
275,551,-1.0,-1.0
276,553,-1.0,-2.0
277,555,2.0,-2.0
278,557,-1.0,2.0
279,559,0.0,-4.0
280,561,0.0,-1.0
281,563,0.0,-2.0
282,565,0.0,-2.0
283,567,-1.0,-2.0
284,569,2.0,9.0
285,571,-2.0,8.0
286,573,3.0,-1.0
287,575,-3.0,3.0
288,577,2.0,-1.0
289,579,-2.0,0.0
290,581,2.0,-2.0
291,583,-2.0,0.0
292,585,3.0,-2.0
293,587,-2.0,0.0
294,589,0.0,-1.0
295,591,-1.0,0.0
296,593,2.0,-2.0
297,595,-2.0,4.0
298,597,1.0,1.0
299,599,-1.0,-3.0
300,601,0.0,1.0
301,603,0.0,-3.0
302,605,1.0,-5.0
303,607,0.0,8.0
304,609,-1.0,-2.0
305,611,1.0,1.0
306,613,-1.0,-4.0
307,615,1.0,1.0
308,617,0.0,3.0
309,619,-2.0,-3.0
310,621,1.0,1.0
311,623,-1.0,-3.0
312,625,0.0,-6.0
313,627,0.0,6.0
314,629,0.0,5.0
315,631,0.0,5.0
316,633,1.0,5.0
317,635,-1.0,0.0
318,637,-1.0,4.0
319,639,3.0,1.0
320,641,1.0,-2.0
321,643,-4.0,-1.0
322,645,1.0,1.0
323,647,-1.0,-4.0
324,649,1.0,3.0
325,651,1.0,-2.0
326,653,-1.0,2.0
327,655,3.0,1.0
328,657,-2.0,-3.0
329,659,-1.0,-5.0
330,661,0.0,3.0
331,663,1.0,-2.0
332,665,-1.0,-1.0
333,667,0.0,1.0
334,669,0.0,-4.0
335,671,0.0,3.0
336,673,0.0,-2.0
337,675,1.0,-2.0
338,677,-1.0,-1.0
339,679,0.0,-2.0
340,681,-1.0,-2.0
341,683,0.0,1.0
342,685,2.0,1.0
343,687,1.0,5.0
344,689,-0.0,-7.0
345,691,-0.0,4.0
346,693,-1.0,7.0
347,695,0.0,3.0
348,697,1.0,-1.0
349,699,0.0,-2.0
350,701,0.0,-1.0
351,703,0.0,1.0
352,705,-1.0,1.0
353,707,0.0,2.0
354,709,0.0,-2.0
355,711,1.0,-1.0
356,713,0.0,-4.0
357,715,0.0,-1.0
358,717,0.0,-2.0
359,719,0.0,5.0
360,721,-1.0,-1.0
361,723,1.0,-1.0
362,725,0.0,-1.0
363,727,0.0,-1.0
364,729,0.0,-1.0
365,731,0.0,-2.0
366,733,0.0,-1.0
367,735,0.0,3.0
368,737,0.0,1.0
369,739,0.0,-3.0
370,741,0.0,-4.0
371,743,0.0,-1.0
372,745,0.0,-1.0
373,747,2.0,4.0
374,749,-3.0,7.0
375,751,2.0,3.0
376,753,-0.0,-2.0
377,755,-1.0,-1.0
378,757,0.0,3.0
379,759,1.0,-2.0
380,761,-1.0,-1.0
381,763,1.0,2.0
382,765,-0.0,-2.0
383,767,-1.0,-2.0
384,769,0.0,4.0
385,771,1.0,-2.0
386,773,-2.0,-2.0
387,775,2.0,4.0
388,777,-0.0,-2.0
389,779,1.0,-4.0
390,781,-1.0,1.0
391,783,2.0,5.0
392,785,-2.0,-2.0
393,787,0.0,-2.0
394,789,-1.0,2.0
395,791,0.0,-2.0
396,793,1.0,-1.0
397,795,-1.0,1.0
398,797,0.0,-1.0
399,799,1.0,-2.0
400,801,-1.0,2.0
401,803,2.0,1.0
402,805,-2.0,2.0
403,807,2.0,2.0
404,809,-1.0,3.0
405,811,0.0,-3.0
406,813,1.0,-1.0
407,815,-0.0,-3.0
408,817,-2.0,4.0
409,819,2.0,-4.0
410,821,-1.0,-3.0
411,823,1.0,3.0
412,825,0.0,-3.0
413,827,-1.0,-5.0
414,829,0.0,3.0
415,831,2.0,-3.0
416,833,-4.0,15.0
417,835,0.0,1.0
418,837,3.0,1.0
419,839,-1.0,-2.0
420,841,-1.0,1.0
421,843,0.0,-1.0
422,845,1.0,-2.0
423,847,0.0,-1.0
424,849,1.0,-2.0
425,851,0.0,-1.0
426,853,-1.0,1.0
427,855,0.0,2.0
428,857,0.0,1.0
429,859,1.0,-3.0
430,861,-2.0,-5.0
431,863,1.0,3.0
432,865,0.0,-3.0
433,867,0.0,1.0
434,869,1.0,1.0
435,871,-2.0,-4.0
436,873,0.0,1.0
437,875,2.0,1.0
438,877,-1.0,7.0
439,879,0.0,-1.0
440,881,1.0,-8.0
441,883,1.0,-2.0
442,885,-1.0,6.0
443,887,-1.0,3.0
444,889,0.0,-1.0
445,891,0.0,-4.0
446,893,1.0,7.0
447,895,-1.0,-5.0
448,897,0.0,3.0
449,899,1.0,-1.0
450,901,-0.0,3.0
451,903,-1.0,-1.0
452,905,2.0,-1.0
453,907,-1.0,-5.0
454,909,0.0,3.0
455,911,1.0,-1.0
456,913,-2.0,-2.0
457,915,2.0,5.0
458,917,-1.0,-5.0
459,919,-1.0,3.0
460,921,2.0,-1.0
461,923,-1.0,-2.0
462,925,2.0,5.0
463,927,-2.0,-2.0
464,929,0.0,5.0
465,931,-1.0,-5.0
466,933,0.0,4.0
467,935,0.0,1.0
468,937,1.0,-5.0
469,939,0.0,-1.0
470,941,-1.0,5.0
471,943,0.0,0.0
472,945,2.0,-5.0
473,947,-2.0,0.0
474,949,0.0,1.0
475,951,1.0,-1.0
476,953,-2.0,-2.0
477,955,2.0,-5.0
478,957,-0.0,0.0
479,959,1.0,0.0
480,961,-1.0,7.0
481,963,1.0,0.0
482,965,1.0,0.0
483,967,-1.0,2.0
484,969,-1.0,5.0
485,971,-0.0,-2.0
486,973,1.0,-3.0
487,975,-0.0,-2.0
488,977,-1.0,-2.0
489,979,1.0,2.0
490,981,-1.0,-7.0
491,983,0.0,3.0
492,985,1.0,2.0
493,987,1.0,0.0
494,989,-0.0,0.0
495,991,-1.0,0.0
496,993,1.0,0.0
497,995,-2.0,3.0
498,997,2.0,2.0
499,999,-1.0,-2.0
500,1001,-0.0,2.0
501,1003,1.0,-2.0
502,1005,-1.0,-1.0
503,1007,-1.0,1.0
504,1009,2.0,-1.0
505,1011,-1.0,-2.0
506,1013,0.0,-1.0
507,1015,1.0,3.0
508,1017,-1.0,3.0
509,1019,0.0,3.0
510,1021,0.0,-1.0
511,1023,0.0,-2.0
512,1025,0.0,-5.0
513,1027,1.0,-5.0
514,1029,-2.0,4.0
515,1031,1.0,3.0
516,1033,-1.0,-2.0
517,1035,1.0,7.0
518,1037,0.0,-7.0
519,1039,0.0,3.0
520,1041,2.0,4.0
521,1043,-2.0,-2.0
522,1045,0.0,2.0
523,1047,0.0,1.0
524,1049,0.0,4.0
525,1051,-0.0,-6.0
526,1053,-1.0,1.0
527,1055,0.0,2.0
528,1057,0.0,2.0
529,1059,2.0,3.0
530,1061,0.0,-3.0
531,1063,-0.0,1.0
532,1065,-0.0,-5.0
533,1067,-1.0,-1.0
534,1069,1.0,-1.0
535,1071,0.0,-5.0
536,1073,0.0,1.0
537,1075,0.0,3.0
538,1077,0.0,4.0
539,1079,1.0,2.0
540,1081,-1.0,5.0
541,1083,-0.0,-2.0
542,1085,2.0,-1.0
543,1087,-2.0,-2.0
544,1089,-1.0,-3.0
545,1091,0.0,1.0
546,1093,0.0,-8.0
547,1095,0.0,2.0
548,1097,0.0,2.0
549,1099,0.0,3.0
550,1101,0.0,-2.0
551,1103,0.0,-1.0
552,1105,0.0,1.0
