,index,note length,pitch
0,1,2.0,1.0
1,3,-2.0,1.0
2,5,0.0,-4.0
3,7,2.0,5.0
4,9,-1.0,-2.0
5,11,2.0,-3.0
6,13,-3.0,-5.0
7,15,0.0,1.0
8,17,3.0,-3.0
9,19,-3.0,3.0
10,21,0.0,4.0
11,23,2.0,3.0
12,25,-2.0,0.0
13,27,0.0,2.0
14,29,0.0,2.0
15,31,0.0,-2.0
16,33,3.0,2.0
17,35,-2.0,-1.0
18,37,1.0,-1.0
19,39,-2.0,-2.0
20,41,0.0,-4.0
21,43,0.0,-3.0
22,45,0.0,-1.0
23,47,2.0,-2.0
24,49,-3.0,1.0
25,51,0.0,1.0
26,53,1.0,3.0
27,55,0.0,2.0
28,57,0.0,-2.0
29,59,0.0,5.0
30,61,3.0,0.0
31,63,-2.0,-1.0
32,65,0.0,5.0
33,67,-1.0,-5.0
34,69,0.0,-4.0
35,71,2.0,-3.0
36,73,-1.0,6.0
37,75,-1.0,-1.0
38,77,0.0,3.0
39,79,0.0,-3.0
40,81,1.0,-4.0
41,83,0.0,2.0
42,85,-1.0,-3.0
43,87,1.0,1.0
44,89,-2.0,-1.0
45,91,0.0,-1.0
46,93,4.0,-1.0
47,95,-3.0,2.0
48,97,0.0,-2.0
49,99,0.0,-1.0
50,101,0.0,1.0
51,103,0.0,5.0
52,105,0.0,-2.0
53,107,3.0,2.0
54,109,-3.0,-7.0
55,111,1.0,-1.0
56,113,-1.0,8.0
57,115,2.0,-2.0
58,117,-3.0,6.0
59,119,0.0,-1.0
60,121,0.0,-2.0
61,123,2.0,-1.0
62,125,-2.0,-2.0
63,127,1.0,-2.0
64,129,-1.0,2.0
65,131,0.0,2.0
66,133,0.0,-2.0
67,135,3.0,5.0
68,137,-3.0,-3.0
69,139,0.0,-3.0
70,141,0.0,2.0
71,143,0.0,3.0
72,145,0.0,-5.0
73,147,0.0,3.0
74,149,2.0,2.0
75,151,-1.0,-2.0
76,153,0.0,2.0
77,155,1.0,-2.0
78,157,0.0,0.0
79,159,-1.0,5.0
80,161,0.0,2.0
81,163,0.0,-4.0
82,165,0.0,1.0
83,167,2.0,-4.0
84,169,-3.0,2.0
85,171,0.0,3.0
86,173,0.0,2.0
87,175,1.0,-2.0
88,177,0.0,2.0
89,179,2.0,2.0
90,181,-3.0,-2.0
91,183,0.0,-2.0
92,185,2.0,-3.0
93,187,-1.0,2.0
94,189,0.0,4.0
95,191,1.0,1.0
96,193,-1.0,-5.0
97,195,0.0,-4.0
98,197,2.0,3.0
99,199,-1.0,6.0
100,201,1.0,-6.0
101,203,0.0,-3.0
102,205,1.0,0.0
103,207,-3.0,1.0
104,209,0.0,1.0
105,211,2.0,5.0
106,213,0.0,-6.0
107,215,-1.0,-2.0
108,217,3.0,1.0
109,219,-3.0,4.0
110,221,0.0,1.0
111,223,0.0,1.0
112,225,0.0,-1.0
113,227,2.0,2.0
114,229,-1.0,-2.0
115,231,2.0,-3.0
116,233,-3.0,-5.0
117,235,0.0,1.0
118,237,3.0,-3.0
119,239,-3.0,3.0
120,241,0.0,4.0
121,243,2.0,3.0
122,245,-2.0,-3.0
123,247,0.0,8.0
124,249,0.0,2.0
125,251,0.0,-2.0
126,253,2.0,2.0
127,255,-3.0,-2.0
128,257,0.0,2.0
129,259,-1.0,-2.0
130,261,2.0,-2.0
131,263,2.0,2.0
132,265,-3.0,-2.0
133,267,2.0,-3.0
134,269,0.0,-2.0
135,271,1.0,2.0
136,273,-1.0,-7.0
137,275,-1.0,4.0
138,277,1.0,3.0
139,279,-1.0,3.0
140,281,0.0,-3.0
141,283,1.0,5.0
142,285,-1.0,-2.0
143,287,1.0,-3.0
144,289,0.0,-1.0
145,291,0.0,3.0
146,293,0.0,2.0
147,295,3.0,3.0
148,297,-4.0,-3.0
149,299,2.0,3.0
150,301,-3.0,-3.0
151,303,0.0,3.0
152,305,1.0,4.0
153,307,0.0,0.0
154,309,1.0,-7.0
155,311,-2.0,3.0
156,313,0.0,2.0
157,315,0.0,-2.0
158,317,0.0,2.0
159,319,3.0,1.0
160,321,1.0,-1.0
161,323,-3.0,3.0
162,325,1.0,-3.0
163,327,-1.0,-4.0
164,329,1.0,2.0
165,331,-2.0,-3.0
166,333,0.0,1.0
167,335,4.0,-3.0
168,337,-4.0,2.0
169,339,0.0,-2.0
170,341,2.0,-1.0
171,343,-2.0,3.0
172,345,0.0,-2.0
