,note length,pitch
0,-0.2,1.0
1,-0.4,2.0
2,1.4,2.0
3,-0.6,0.0
4,-1.0,13.0
5,0.0,2.0
6,0.0,-3.0
7,0.0,-2.0
8,-0.4,-2.0
9,0.0,-1.0
10,0.0,-2.0
11,0.0,-1.0
12,0.0,-3.0
13,1.2,-1.0
14,-1.0,-2.0
15,0.0,-2.0
16,0.8,-1.0
17,0.0,-2.0
18,0.8,0.0
19,0.0,2.0
20,0.0,1.0
21,0.6,-1.0
22,-3.8,7.0
23,0.0,1.0
24,0.0,-1.0
25,0.8,-2.0
26,0.0,-1.0
27,0.0,-9.0
28,0.0,3.0
29,0.0,2.0
30,0.8,3.0
31,-1.0,-2.0
32,0.0,2.0
33,0.8,-4.0
34,0.8,1.0
35,-2.0,15.0
36,0.0,1.0
37,0.0,-1.0
38,0.0,-2.0
39,0.0,-2.0
40,0.0,-1.0
41,0.0,-1.0
42,0.0,-1.0
43,0.0,-2.0
44,0.0,-3.0
45,0.0,-4.0
46,0.8,-3.0
47,0.8,5.0
48,-1.0,10.0
49,-1.0,-2.0
50,0.0,1.0
51,0.0,-4.0
52,0.0,-3.0
53,1.4,5.0
54,-1.6,-3.0
55,0.8,1.0
56,0.0,-3.0
57,0.4,14.0
58,0.0,0.0
59,0.2,0.0
60,-0.6,0.0
61,0.8,0.0
62,-1.0,0.0
63,0.4,0.0
64,0.0,0.0
65,-2.0,0.0
66,0.0,-2.0
67,0.0,-2.0
68,1.2,-1.0
69,1.6,-2.0
70,-3.4,-2.0
71,0.0,-1.0
72,0.0,-2.0
73,0.0,-1.0
74,1.2,9.0
75,0.0,-1.0
76,0.0,-8.0
77,0.4,-4.0
78,0.4,7.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.2,0.0
85,-2.4,0.0
86,0.0,2.0
87,4.4,-3.0
88,-4.6,-1.0
89,0.0,-2.0
90,0.0,-2.0
91,0.0,-1.0
92,0.0,-2.0
93,0.0,2.0
94,0.0,1.0
95,-0.4,2.0
96,0.0,2.0
97,0.0,-4.0
98,0.0,-3.0
99,1.0,5.0
100,-1.0,-2.0
101,0.0,2.0
102,0.0,2.0
103,0.0,3.0
104,0.0,4.0
105,0.0,-4.0
106,0.0,-3.0
107,0.4,-3.0
108,0.0,8.0
109,0.4,0.0
110,0.0,-6.0
111,-1.0,-1.0
112,0.0,2.0
113,0.4,-2.0
114,0.0,2.0
115,0.0,-7.0
116,1.4,3.0
117,-2.0,14.0
118,1.4,-4.0
119,0.8,-1.0
120,-0.6,-2.0
121,-1.0,6.0
122,0.0,-4.0
123,0.4,-3.0
124,-1.6,-5.0
125,1.4,3.0
126,-1.0,-3.0
127,0.4,2.0
128,0.4,8.0
129,-1.6,0.0
130,0.0,2.0
131,1.2,-2.0
132,1.6,-3.0
133,-3.4,-2.0
134,0.0,1.0
135,0.0,-1.0
136,0.0,-3.0
137,1.2,3.0
138,0.8,-1.0
139,-2.0,-9.0
140,0.0,3.0
141,0.4,2.0
142,0.8,1.0
143,0.4,-1.0
144,-2.0,-2.0
145,0.8,2.0
146,0.8,5.0
147,-2.0,9.0
148,0.0,2.0
149,0.0,2.0
150,0.0,-2.0
151,0.0,-2.0
152,0.0,-1.0
153,0.4,-1.0
154,0.0,-1.0
155,0.0,-1.0
156,-0.6,-1.0
157,0.0,-2.0
158,0.0,-4.0
159,0.4,-5.0
160,-1.6,7.0
161,0.0,1.0
162,0.0,-1.0
163,0.8,-3.0
164,0.0,-4.0
165,-0.4,-3.0
166,0.0,9.0
167,0.0,-4.0
168,0.8,-3.0
169,-0.8,-4.0
170,1.8,9.0
171,-2.0,8.0
172,0.0,0.0
173,0.8,0.0
174,-1.0,0.0
175,0.8,0.0
176,-1.0,0.0
177,0.0,0.0
178,0.0,-3.0
179,3.4,-2.0
180,-3.6,-3.0
181,0.8,-4.0
182,0.8,2.0
183,-2.0,-6.0
184,0.0,2.0
185,0.0,1.0
186,0.0,2.0
187,0.0,2.0
188,0.0,2.0
189,0.0,1.0
190,0.0,2.0
191,0.0,2.0
192,0.0,-4.0
193,0.0,2.0
194,0.0,-3.0
195,0.8,-4.0
196,0.0,7.0
197,0.0,0.0
198,0.0,0.0
199,0.2,0.0
200,-1.0,0.0
201,0.0,1.0
202,1.4,-1.0
203,-2.0,-3.0
204,0.0,3.0
205,0.0,-3.0
206,0.8,-4.0
207,-1.0,-5.0
208,0.0,12.0
209,0.0,-3.0
210,0.8,-4.0
211,-1.0,-5.0
212,0.0,12.0
213,0.4,-3.0
214,0.0,-4.0
215,0.0,-5.0
216,0.0,12.0
217,0.0,-3.0
218,0.0,-4.0
219,-0.6,-5.0
220,0.0,12.0
221,0.0,-3.0
222,0.0,-4.0
223,0.4,-5.0
224,0.0,12.0
225,0.0,-3.0
226,0.4,-4.0
227,1.6,2.0
228,-1.4,-2.0
229,-2.4,-3.0
230,0.0,3.0
231,1.8,2.0
232,-1.4,12.0
233,0.0,-1.0
234,0.0,-1.0
235,0.0,-1.0
236,0.0,-5.0
237,0.6,1.0
238,0.0,-2.0
239,0.0,-1.0
240,-0.8,-1.0
241,0.0,-1.0
242,0.0,-2.0
243,0.8,-1.0
244,-0.4,-1.0
245,-1.0,3.0
246,0.0,2.0
247,0.0,2.0
248,0.0,-1.0
249,0.8,-5.0
