,note length,pitch
0,1.0,1.0
1,-1.0,-3.0
2,0.0,-3.0
3,-1.0,-1.0
4,-0.0,2.0
5,0.0,-3.0
6,2.0,-2.0
7,-1.0,4.0
8,0.0,1.0
9,1.0,3.0
10,-1.0,0.0
11,0.0,1.0
12,1.0,-2.0
13,0.0,-2.0
14,-1.0,5.0
15,1.0,-3.0
16,-1.0,-6.0
17,2.0,1.0
18,-2.0,2.0
19,0.0,2.0
20,2.0,1.0
21,-1.0,3.0
22,-1.0,-3.0
23,1.0,-1.0
24,-2.0,-4.0
25,2.0,3.0
26,-0.0,-3.0
27,1.0,-4.0
28,-1.0,-2.0
29,1.0,2.0
30,-2.0,-1.0
31,-1.0,1.0
32,0.0,1.0
33,2.0,1.0
34,-0.0,3.0
35,-1.0,1.0
36,0.0,1.0
37,0.0,1.0
38,0.0,1.0
39,1.0,3.0
40,1.0,2.0
41,-0.0,-9.0
42,1.0,0.0
43,-1.0,-3.0
44,0.0,2.0
45,0.0,1.0
46,0.0,2.0
47,0.0,1.0
48,0.0,3.0
49,0.0,1.0
50,1.0,-12.0
51,-0.0,3.0
52,0.0,-1.0
53,-2.0,-2.0
54,1.0,4.0
55,0.0,3.0
56,-1.0,-9.0
57,0.0,1.0
58,0.0,1.0
59,0.0,1.0
60,1.0,3.0
61,-1.0,2.0
62,1.0,3.0
63,0.0,2.0
64,1.0,-5.0
65,-1.0,3.0
66,0.0,-5.0
67,0.0,2.0
68,0.0,-5.0
69,0.0,3.0
70,1.0,-5.0
71,-2.0,0.0
72,0.0,2.0
73,0.0,5.0
74,0.0,2.0
75,0.0,3.0
76,2.0,1.0
77,2.0,0.0
78,-2.0,-7.0
79,0.0,1.0
80,0.0,5.0
81,1.0,-2.0
82,-2.0,1.0
83,1.0,1.0
84,-1.0,3.0
85,0.0,-7.0
86,0.0,-1.0
87,1.0,1.0
88,0.0,1.0
89,1.0,1.0
90,-2.0,-7.0
91,2.0,1.0
92,-2.0,1.0
93,0.0,-5.0
94,0.0,2.0
95,1.0,3.0
96,1.0,5.0
97,-1.0,-5.0
98,1.0,0.0
